Std:Min:Sek;MSB A00;    ; ;MSB A01;    ; ;MSB A02;    ; ;MSB A03;    ; ;MSB A04;    ; ;MSB A05;    ; ;MSB A06;    ; ;MSB A07;    ; ;MSB A08;    ; ;MSB A09;    ; ;MSB A10;    ; ;MSB A11;    ; ;MSB A12;    ; ;MSB A13;    ; ;MSB A14;    ; ;MSB A15;    ; ;
000:39:42,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000021;m   ;-;-000016;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:43,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000021;m   ;-;-000016;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:43,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000021;m   ;-;-000016;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:44,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000021;m   ;-;-000016;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:44,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000021;m   ;-;-000015;m   ;-; 0000,2;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:45,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000021;m   ;-;-000015;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:45,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000021;m   ;-;-000014;m   ;-; 0000,1;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:46,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000021;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:46,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000021;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:47,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000021;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:47,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000020;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:48,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000020;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:48,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000019;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:49,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000019;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:49,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000019;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:50,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000018;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:50,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000018;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:51,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000017;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:51,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000016;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:52,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000015;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:52,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000015;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:53,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000014;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:53,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000014;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:54,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000014;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:54,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000013;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:55,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000013;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:55,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000012;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:56,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000012;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:56,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000011;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:57,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000010;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:57,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000010;m   ;-;-000009;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:58,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000009;m   ;-;-000009;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:58,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000009;m   ;-;-000009;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:59,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000009;m   ;-;-000009;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:59,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000008;m   ;-;-000009;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:00,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000008;m   ;-;-000009;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:00,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000008;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:01,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000008;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:01,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000008;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:02,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000007;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:02,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000007;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:03,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000006;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:03,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000005;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:04,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000005;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:04,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000005;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:05,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000004;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:05,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000004;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:06,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000004;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:06,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000004;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:07,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000003;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:07,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000003;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:08,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000003;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:08,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,1;A   ;-; 002027;mAh ;-; 000003;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:09,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000003;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:09,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000002;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:10,0; 0004,9;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000002;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:10,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000002;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:11,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000001;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:11,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000001;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:12,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000001;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:12,5; 0004,9;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000001;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:13,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,1;A   ;-; 002027;mAh ;-; 000000;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:13,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000000;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:14,0; 0004,9;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000000;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:14,5; 0004,9;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000000;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:15,0; 0004,9;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,1;A   ;-; 002027;mAh ;-;-000001;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:15,5; 0004,9;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-;-000001;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:16,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-;-000002;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:16,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,1;A   ;-; 002027;mAh ;-;-000002;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:17,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-;-000003;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:17,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-;-000003;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:18,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-;-000003;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0029,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:18,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-;-000003;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0029,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:19,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-;-000003;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0029,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:19,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-;-000003;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,1;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:20,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-;-000003;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:20,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-;-000003;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:40:21,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-;-000003;m   ;-;-000005;m   ;-; 0000,0;m/s ;-; 0029,2;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
