Std:Min:Sek;MSB A00;    ; ;MSB A01;    ; ;MSB A02;    ; ;MSB A03;    ; ;MSB A04;    ; ;MSB A05;    ; ;MSB A06;    ; ;MSB A07;    ; ;MSB A08;    ; ;MSB A09;    ; ;MSB A10;    ; ;MSB A11;    ; ;MSB A12;    ; ;MSB A13;    ; ;MSB A14;    ; ;MSB A15;    ; ;
000:09:07,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000139;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:08,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000139;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0026,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:08,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000139;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0026,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:09,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000139;m   ;-; 000003;m   ;-; 0000,0;m/s ;-; 0026,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:09,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000139;m   ;-; 000003;m   ;-; 0000,0;m/s ;-; 0026,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:10,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000139;m   ;-; 000003;m   ;-; 0000,0;m/s ;-; 0026,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:10,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000139;m   ;-; 000003;m   ;-; 0000,0;m/s ;-; 0026,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:11,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000139;m   ;-; 000003;m   ;-; 0000,0;m/s ;-; 0026,7;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:11,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000139;m   ;-; 000003;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:12,0; 0005,8;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000138;m   ;-; 000003;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:12,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000138;m   ;-; 000003;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:13,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000138;m   ;-; 000002;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:13,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000138;m   ;-; 000002;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:14,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000138;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:14,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000138;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:15,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:15,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:16,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:16,5; 0005,8;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:17,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:17,5; 0005,8;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:18,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:18,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-;-000002;m   ;-; 0000,3;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:19,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-;-000002;m   ;-; 0000,1;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:19,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:20,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000136;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:20,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000136;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:21,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:21,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:22,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:22,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:23,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000002;m   ;-; 0000,6;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:23,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000136;m   ;-;-000002;m   ;-; 0000,7;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:24,0; 0005,8;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000136;m   ;-;-000001;m   ;-; 0000,5;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:24,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000136;m   ;-;-000001;m   ;-; 0000,4;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:25,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000136;m   ;-; 000000;m   ;-; 0000,6;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:25,5; 0005,8;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-; 000000;m   ;-; 0000,8;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:26,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-; 000000;m   ;-; 0000,7;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:26,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:27,0; 0005,8;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:27,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:28,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-; 000000;m   ;-; 0000,2;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:28,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-; 000000;m   ;-; 0000,9;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:29,0; 0005,8;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000138;m   ;-; 000001;m   ;-; 0001,3;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:29,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000138;m   ;-; 000001;m   ;-; 0001,2;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:30,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000138;m   ;-; 000002;m   ;-; 0000,7;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:30,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000138;m   ;-; 000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:31,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000138;m   ;-; 000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:31,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-; 000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:32,0; 0005,8;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:32,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:33,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:33,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000137;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:34,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000136;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:34,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000136;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:35,0; 0005,9;V   ;-; 000090;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:35,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:36,0; 0005,8;V   ;-; 000090;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:36,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:37,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:37,5; 0005,9;V   ;-; 000090;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000001;m   ;-; 0000,2;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:38,0; 0005,9;V   ;-; 000090;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000002;m   ;-; 0000,4;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:38,5; 0005,8;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000002;m   ;-; 0000,2;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:39,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:39,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:40,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000135;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:40,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000134;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:41,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000134;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:41,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000134;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:42,0; 0005,7;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000134;m   ;-;-000002;m   ;-; 0000,1;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:42,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000134;m   ;-;-000002;m   ;-; 0000,3;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:43,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000134;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:43,5; 0005,8;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000134;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:44,0; 0005,8;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000134;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0026,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:44,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000133;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:45,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000133;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:45,5; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000132;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:09:46,0; 0005,9;V   ;-; 000100;%LQI;-; 0012,1;V   ;-; 0000,0;A   ;-; 000502;mAh ;-; 000132;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0026,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
