Time,Battery voltage,Battery current,Battery power,DC-DC current,DC-DC voltage,DC-DC input power,DC-DC output power,Fr drive power max,Rr regen power max,Rr drive power max,Nominal full pack,Nominal remaining,Energy buffer,SOC,Usable full pack,Usable remaining,DC Charge total,AC Charge total,Charge total,Discharge total,Regen total,Discharge cycles,Charge cycles,Battery odometer,Max discharge power,Max regen power,Rated range,Typical range,Full rated range,Full typical range,Cell temp min,Cell temp avg,Cell temp max,Cell temp diff,Cell min,Cell avg,Cell max,Cell diff,
415046,373.37,76,28.37612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415119,373.12,76.7,28.618304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415166,,,,,,,,,,,,,,,,,,,,,,,,,,,395.898624,315.431424,509.760377018182,406.150544290909,,,,,,,,,
415226,372.99,76.5,28.533735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415371,373.12,78,29.10336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415438,372.6,78,29.0628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415603,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415622,372.72,77.6,28.923072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415760,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415856,372.99,78,29.09322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.52164375,8.1862,4.5994,3.85825,3.91556776041667,3.999465,0.141215,
416045,372.88,79,29.45752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416132,373.13,79.3,29.589209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416182,,,,,,,,,20,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416240,373.01,79.5,29.654295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416383,372.64,80.5,29.99752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416447,372.89,80.3,29.943067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416622,372.5,80.3,29.91175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416638,372.64,80.3,29.922992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416697,372.9,79.7,29.72013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416801,372.77,79.8,29.747046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416869,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416922,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417024,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417026,373.01,78.5,29.281285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.52164375,8.1862,4.5994,3.85825,3.91433822916667,3.999465,0.141215,
417165,372.5,78.3,29.16675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417264,373,78.2,29.1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417477,373.01,75.5,28.162255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417505,373.25,75.2,28.0684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417639,372.86,75.2,28.039072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417723,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417841,373.36,74,27.62864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417874,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.52164375,8.1862,4.5994,3.85825,3.91175526041667,3.999465,0.141215,
418048,373.35,71.7,26.769195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418136,372.98,71.7,26.742666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418328,373.59,71.8,26.823762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418373,373.73,69.2,25.862116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418463,373.48,69.3,25.882164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418539,373.74,69.6,26.012304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418697,373.64,70.3,26.266892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.528125,8.235,4.6482,3.85825,3.91175526041667,3.999465,0.141215,
418844,373.76,70.1,26.200576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418847,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418943,373.38,69.7,26.024586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419121,374.15,65.9,24.656485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419187,374.26,65.8,24.626308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419310,374.01,66.1,24.722061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419393,373.61,70.8,26.451588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419482,373.61,70.7,26.414227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419571,373.36,70.8,26.433888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419720,373.63,71.5,26.714545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.528125,8.235,4.6482,3.85825,3.9074884375,3.999465,0.141215,
419856,373.51,71.4,26.668614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419944,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419958,373.63,71.4,26.677182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420043,372.97,73.4,27.375998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420045,,,,32,14.2,480,454.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420076,,,,,,,,,20,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420139,373.47,73.5,27.450045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420217,373.09,73.7,27.496733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420299,373.37,73.3,27.368021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420444,373.27,72.3,26.987421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420593,373,72.4,27.0052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420671,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420730,373.39,72.4,27.033436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420815,373.52,72.2,26.968144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420862,,,,32,14.2,480,454.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420863,,,,,,,,,20,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420923,373.02,72.3,26.969346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421074,373.6,68,25.4048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421160,373.99,67.7,25.319123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421277,373.6,67.9,25.36744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421373,373.99,64.2,24.010158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421464,373.86,64.1,23.964426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421560,374.24,63.5,23.76424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421697,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421746,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421803,374.48,63.5,23.77948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421880,373.73,63.8,23.843974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421990,374.37,63.9,23.922243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422161,373.73,70.1,26.198473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422207,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422320,373.73,69.9,26.123727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422476,372.88,76.8,28.637184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.528125,8.235,4.6482,3.85825,3.90621760416667,3.999465,0.141215,
422677,373.01,77.1,28.759071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422744,,,,,,,,,20,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422815,373.11,76.2,28.430982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422922,372.99,76.7,28.608333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422925,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422980,372.61,76.8,28.616448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423086,372.96,74.3,27.710928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423148,373.33,74.5,27.813085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423238,372.96,74.4,27.748224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423329,373.09,73.8,27.534042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423422,373.65,69.6,26.00604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.528125,8.235,4.6482,3.85825,3.90643364583333,3.999465,0.141215,
423570,373.62,69.3,25.891866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423875,373.38,73.4,27.406092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423939,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423957,373.38,73.4,27.406092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424082,373.23,73.4,27.395082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424114,373.25,73.1,27.284575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424198,373.13,73.2,27.313116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424261,373.38,73.5,27.44343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424353,373.13,73.3,27.350429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424401,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424549,373.13,73.5,27.425055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424605,,,,,,,,,,,,,,,,,,,,,,,,,,,394.28928,315.431424,507.688180363636,406.150544290909,,,,,,,,,
424669,373.14,73.6,27.463104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424704,373.12,73.5,27.42432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424912,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424917,373.37,73.3,27.368021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425000,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425023,372.99,74.1,27.638559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425087,373.12,74.1,27.648192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425120,,,,,,,,,,,,,,,,,2199.128,11420.125,,,2372.936,,,,,,,,,,,,,,,,,,
425121,,,,,,,,,,,81.9,64.5,4,77.6636713735558,77.9,60.5,,,,,,185.299841269841,195.264822954823,,,,,,,,,,,,,,,,
425169,,,,,,,,,,,,,,,,,,,15992.189,15176.15,2372.936,185.300976800977,195.264822954823,,,,,,,,,,,,,,,,
425357,372.49,80.2,29.873698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425408,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425532,372.23,79.4,29.555062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.528125,8.235,4.6482,3.85825,3.90624302083333,3.999465,0.141215,
425725,372.74,78.2,29.148268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425811,372.99,78.1,29.130519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425869,,,,,,,,,20,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425947,,,,,,,,,20,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426021,373.37,72.5,27.069325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426104,372.87,72.9,27.182223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426176,373.11,72.3,26.975853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426331,373.66,70,26.1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426392,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426411,373.39,69.4,25.913266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426487,373.77,69.4,25.939638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426610,373.62,68.8,25.705056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.528125,8.235,4.6482,3.85825,3.90629703125,3.999465,0.141215,
426882,373.62,69,25.77978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426883,,,,,,,,,,,,,,,,,,,,,,,,,,,394.28928,315.431424,507.688180363636,406.150544290909,,,,,,,,,
426887,373.51,69.1,25.809541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426992,373.91,66.7,24.939797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427065,373.78,67,25.04326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427163,373.63,66.9,24.995847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427326,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427339,373.74,65.5,24.47997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427442,374,65.6,24.5344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427486,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427686,374.28,60.9,22.793652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.528125,8.235,4.6482,3.85825,3.90369182291667,3.999465,0.141215,
427895,374.41,60.9,22.801569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427906,,,,,,,,,,,,,,,,,,,,,,,,,,,394.28928,315.431424,507.688180363636,406.150544290909,,,,,,,,,
428028,374.75,57.9,21.698025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428093,374.5,57.8,21.6461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428155,374.25,57.6,21.5568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428184,,,,,,,,,,,,,,,,,2199.128,11420.125,,,2372.936,,,,,,,,,,,,,,,,,,
428194,,,,,,,,,,,81.9,64.5,4,77.6636713735558,77.9,60.5,,,,,,185.300976800977,195.264822954823,,,,,,,,,,,,,,,,
428329,374.78,55.4,20.762812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428382,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428444,375.04,55.1,20.664704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428473,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.70540625,8.235,4.6482,3.85825,3.90369182291667,3.999465,0.141215,
428731,375.02,52.9,19.838558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428743,,,,,,,,,,,,,,,,,,,,,,,,,,,394.28928,315.431424,507.688180363636,406.150544290909,,,,,,,,,
428895,375.27,52.5,19.701675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428906,,,,,,,,,20,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428972,375.23,51,19.13673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429048,374.98,50.7,19.011486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429108,375.24,50.8,19.062192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429145,,,,,,,,,,,,,,,,,2199.128,11420.125,,,2372.936,,,,,,,,,,,,,,,,,,
429161,,,,,,,,,,,81.9,64.5,4,77.6636713735558,77.9,60.5,,,,,,185.300976800977,195.264822954823,,,,,,,,,,,,,,,,
429204,,,,,,,,,,,,,,,,,,,15992.189,15176.176,2372.936,185.301294261294,195.264822954823,,,,,,,,,,,,,,,,
429337,375.37,50,18.7685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429433,375.51,50.1,18.813051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429488,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429515,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429620,375.5,48.7,18.28685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.70540625,8.235,4.6482,3.85825,3.90388880208333,3.999465,0.141215,
429766,375.63,48.6,18.255618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429783,,,,,,,,,,,,,,,,,,,,,,,,,,,394.28928,315.431424,507.688180363636,406.150544290909,,,,,,,,,
429906,375.5,48.6,18.2493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430016,375.64,48.9,18.368796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430101,375.76,49.6,18.637696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430139,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430384,375.12,49,18.38088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430407,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.70540625,8.235,4.6482,3.85825,3.90388880208333,3.999465,0.141215,
430579,375.62,49.1,18.442942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430673,375.65,48.6,18.25659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430762,375.8,48.1,18.07598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430999,375.05,48.2,18.07741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431059,375.68,48.3,18.145344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431161,376.11,44.2,16.624062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431193,,,,,,,,,20,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431255,376.12,44.3,16.662116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431319,376.11,44.3,16.661673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431390,376.25,44.2,16.63025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431458,375.88,45.7,17.177716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431598,376.02,45.9,17.259318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431635,375.77,46.1,17.322997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431721,376.01,46.2,17.371662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431916,375.25,48.6,18.23715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431929,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432015,375.52,48.7,18.287824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432104,375.4,50.6,18.99524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.70540625,8.235,4.6482,3.85825,3.9050865625,3.999465,0.141215,
432240,375.52,50.7,19.038864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432289,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432337,375.26,50.6,18.988156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432382,,,,,,,,,20,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432452,375.64,50.3,18.894692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432540,375.5,50.3,18.88765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432599,375.52,50.3,18.888656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432704,375.52,50.5,18.96376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432782,375.54,51.5,19.34031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432927,375.3,51.5,19.32795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432963,375.54,51.6,19.377864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433129,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433207,375.9,47.9,18.00561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433296,375.78,47.9,17.999862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433328,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433539,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433635,376.02,46.9,17.635338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.70540625,8.235,4.6482,3.85825,3.90521682291667,3.999465,0.141215,
433954,375.36,49.7,18.655392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434004,375.61,49.9,18.742939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434105,375.88,49.8,18.718824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434346,375.53,51.7,19.414901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5868,5.70540625,8.235,4.6482,3.85825,3.90510244791667,3.999465,0.141215,
434529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9044,5.9863875,8.235,3.3306,3.85825,3.90510244791667,3.999465,0.141215,
434623,375.41,52.7,19.784107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434717,374.9,52.6,19.71974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434756,,,,,,,,,20,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434848,375.29,54.4,20.415776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434956,,,,,,,,,20,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434973,375.27,53.7,20.151999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435011,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435063,375.25,52.6,19.73815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435209,375.25,55.9,20.976475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435321,374.88,56.2,21.068256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435397,374.63,56,20.97928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435443,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435536,375.01,53.6,20.100536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435636,375.25,53.7,20.150925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435666,,,,,,,,,20,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435750,375.39,54.1,20.308599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435851,374.99,56.1,21.036939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435964,375.11,57,21.38127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435967,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435986,375.12,57.1,21.419352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436097,375.02,56.7,21.263634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436240,375.12,54.5,20.44404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436271,,,,,,,,,20,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436344,374.89,54,20.24406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436439,375.26,53.5,20.07641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436491,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436639,375.25,55,20.63875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436719,375.28,55.8,20.940624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436816,375.15,55.8,20.93337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437016,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
