;;;;;;;;;;;;;;;;;0;0;0;1;1;3;3;3;6;7;8;8;8;8;8;8;16;16;16;19;19;21;22;23;24;25;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;VARIO F1712;VARIO F1712;CURRENT F1678;CURRENT F1678;CURRENT F1678;TEMPERATURE SENSOR;TEMPERATURE F1713 ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;CURRENT F1678;CURRENT F1678;CURRENT F1678;VARIO F1712;VARIO F1712;RPM SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;ALTITUDE;VARIOMETER;CURRENT;VOLTAGE;CAPACITY;TEMPERATURE;TEMPERATURE;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;CURRENT;VOLTAGE;CAPACITY;ALTITUDE;VARIOMETER;ROTATION;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;
54251;2,7;10,1;-135,0;17,9;-6,1;17,0;129,8;-7,3;-34,8;73,5;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;    1;   0,0;   0,0; 25,0;     2;   6;   7;    6;  0;    1;   0,0;N 46:36.9576;E 13:56.4967;   0,0; 25,0;     0;    1;   0,0;     0; 178;  -1;  33;  37;
55292;2,7;10,1;-135,0;18,2;-6,0;17,3;129,8;-7,0;-34,8;73,5;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;    1;   0,0;   0,0; 25,0;     2;   1;   7;    6;  0;    1;   0,0;N 46:36.9576;E 13:56.4966;   0,0; 25,0;     0;    1;   0,0;     0;   1;  -1;  33;  39;
56349;5,7;7,1;12,9;19,3;-5,4;18,3;129,8;-6,4;-34,5;73,2;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,4;  0,0;3;    0;   0,0;  53,9; 23,6;     9;   0;   7;    6;  1;    1;   0,0;N 46:36.9576;E 13:56.4965;   0,0; 23,6;     0;    1;   0,0;     0; 977;  -1;  33; 109;
57393;5,5;7,3;119,8;19,3;-5,2;18,5;129,8;-6,2;-34,5;73,2;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;    0;   0,0;  55,5; 23,4;    25; 351;   7;    7;  1;    1;   0,0;N 46:36.9576;E 13:56.4958;   0,0; 23,4;     0;    1;   0,0;     0; 933;  -1;  33; 124;
58437;5,7;7,3;119,8;19,3;-5,2;18,5;129,8;-6,2;-34,5;73,2;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;    0;   0,0;  54,0; 23,3;    41; 328;   7;    8;  7;-6382;  +1,6;N 46:36.9576;E 13:56.4941;   0,0; 23,3;     0;    2;  +1,5;     0; 914;  -1;  33; 118;
59481;13,5;19,2;119,8;40,9;33,5;36,0;129,8;21,1;-34,5;73,2;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;    4;   0,0;  52,4; 23,2;    54; 301;   7;16382; 23;-6375;  +6,5;N 46:36.9564;E 13:56.4904;   0,0; 23,2;     0;    9;  +5,7;     0; 898;  -1;  32; 126;
60526;5,5;7,1;119,8;19,3;-5,4;18,3;129,8;-6,4;-34,5;73,2;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;   14;   0,0;  49,2; 23,1;    69; 284;   7;16375; 31;-6370;  -2,0;N 46:36.9564;E 13:56.4874;   0,0; 23,2;     0;   20;  +9,6;     0;   1;  -1;  33; 135;
61568;4,5;6,5;119,8;15,8;-7,3;15,9;129,8;-7,9;-34,5;73,2;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;   27;   0,0;  45,8; 23,1;    83; 285;   7;16370; 52;-6353;  +2,0;N 46:36.9580;E 13:56.4821;   0,0; 23,1;     0;   32; +11,9;     0; 888;  -1;  33; 134;
62609;1,0;4,0;119,8;-1,6;-11,3;2,4;129,8;-10,6;-38,2;76,9;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;   41;   0,0;  45,5; 23,1;    97; 288;   7;16353; 51;-6337;  -2,0;N 46:36.9576;E 13:56.4768;   0,0; 23,1;     0;   46; +12,8;     0; 882;  -1;  33; 139;
63664;4,5;8,2;119,8;10,3;3,9;8,3;129,8;3,7;-43,6;83,3;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;   54;   0,0;  45,6; 23,0;   110; 266;   7;16337; 46;-6323;  +2,0;N 46:36.9508;E 13:56.4716;   0,0; 23,0;     0;   57; +12,4;     0; 872;  -1;  33; 136;
64707;7,7;10,4;119,8;16,4;14,4;13,7;129,8;11,5;-43,5;83,2;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;   67;   0,0;  44,4; 23,0;   124; 252;   7;16323; 47;-6311;  -2,0;N 46:36.9488;E 13:56.4666;   0,0; 23,0;     0;   71; +12,4;     0;   5;  -1;  33; 137;
65750;12,1;0,6;119,8;19,9;-5,8;19,0;129,8;-6,8;-33,9;72,6;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,4;  0,0;3;   77;   0,0;  42,4; 23,0;   135; 248;   7;16311; 45;-6301; +11,1;N 46:36.9448;E 13:56.4609;   0,0; 23,0;     0;   83; +11,1;     0; 861;  -1;  33; 142;
66805;1,6;2,4;119,8;4,9;-13,8;8,0;129,8;-13,4;-34,4;73,1;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;   88;   0,0;  41,0; 23,0;   147; 249;   6;16301; 44;-6293;  +9,3;N 46:36.9440;E 13:56.4524;   0,0; 23,0;     0;   93;  +9,4;     0; 861;  -1;  33; 145;
67847;3,4;9,1;119,8;18,7;-5,2;18,0;129,8;-6,2;-34,7;73,4;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;  101;   0,0;  45,1; 22,9;   160; 246;   7;16293; 51;-6278; +12,6;N 46:36.9416;E 13:56.4540;   0,0; 22,9;     0;  106; +12,1;     0; 841;  -1;  33; 137;
68888;-2,8;15,0;119,8;17,4;-5,1;16,8;129,8;-6,1;-35,4;74,1;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,4;  0,0;3;  115;   0,0;  48,4; 22,7;   174; 240;   6;16278; 66;-6261; +15,3;N 46:36.9408;E 13:56.4618;   0,0; 22,7;     0;  120; +14,8;     0; 823;  -1;  33; 127;
69930;9,4;12,9;119,8;28,6;11,5;26,3;129,8;6,0;-34,5;73,2;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,4;  0,0;3;  129;   0,0;  48,7; 22,7;   186; 237;   6;16261; 56;-6244; +14,4;N 46:36.9408;E 13:56.4648;   0,0; 22,7;     0;  133; +15,0;     0;   5;  -1;  33; 128;
70974;-6,5;19,0;119,8;18,2;-3,9;17,3;129,8;-4,9;-35,9;74,6;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,3;  0,0;3;  142;   0,0;  48,9; 22,6;   198; 236;   7;16244; 49;-6233; +13,3;N 46:36.9400;E 13:56.4650;   0,0; 22,6;     0;  148; +13,6;     0; 805;  -1;  33; 126;
72017;-1,6;14,1;119,8;18,6;-4,5;17,7;129,8;-5,7;-35,3;74,0;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,3;  0,0;3;  159;   0,0;  49,3; 22,6;   216; 232;   7;16233; 49;-6219; +13,3;N 46:36.9380;E 13:56.4658;   0,0; 22,6;     0;  166; +13,2;     0; 794;  -1;  33; 125;
73072;3,7;8,8;119,8;10,1;3,9;8,3;129,8;3,7;-43,6;83,3;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,3;  0,0;3;  174;   0,0;  49,5; 22,5;   231; 228;   7;16219; 45;-6206; +12,4;N 46:36.9360;E 13:56.4653;   0,0; 22,5;     0;  180; +12,6;     0; 785;  -1;  33; 123;
74116;5,5;7,3;119,8;10,4;3,7;8,6;129,8;3,7;-43,5;83,2;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,3;  0,0;3;  186;   0,0;  48,8; 22,5;   244; 226;   7;16206; 46;-6192; +12,7;N 46:36.9344;E 13:56.4648;   0,0; 22,5;     0;  191; +12,6;     0; 782;  -1;  33; 124;
75170;5,5;7,1;119,8;10,3;3,6;8,5;129,8;3,6;-43,5;83,2;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,4;  0,0;3;  200;   0,0;  49,2; 22,5;   259; 225;   7;16192; 45;-6178; +12,3;N 46:36.9328;E 13:56.4642;   0,0; 22,5;     0;  202; +12,7;     0;   5;  -1;  33; 123;
76213;-5,7;18,2;119,8;9,1;4,9;7,1;129,8;4,8;-44,6;84,4;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,4;  0,0;3;  211;   0,0;  49,6; 22,4;   272; 223;   7;16178; 44;-6166; +12,3;N 46:36.9316;E 13:56.4646;   0,0; 22,4;     0;  217; +12,5;     0; 768;  -1;  33; 122;
77255;5,7;7,0;114,0;10,4;3,7;8,5;129,8;3,6;-43,5;83,2;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;  225;   0,0;  49,3; 22,4;   287; 222;   7;16166; 44;-6152; +12,3;N 46:36.9308;E 13:56.4645;   0,0; 22,4;     0;  231; +12,1;     0; 764;  -1;  33; 123;
78297;10,0;2,5;-135,0;10,7;3,1;8,9;129,8;3,1;-43,0;82,7;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;  237; +10,7;  -0,9; 23,6;   296; 229;   7;16152; 37;-6142;  +9,8;N 46:36.9328;E 13:56.4579;   0,0; 23,5;     0;  242; +10,0;     0; 941;  -1;  33;  98;
79365;10,0;2,5;-135,0;22,6;-8,8;20,8;129,8;-8,8;-32,0;70,7;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;3;  246;  +8,1;   0,0; 23,7;   296; 238;   7;16142; 30;-6134;  +6,5;N 46:36.9384;E 13:56.4475;   0,0; 23,6;     0;  244;  +9,5;     0; 954;  -1;  33;  72;
80404;10,0;2,5;-135,0;22,5;-8,8;20,7;129,8;-8,8;-32,0;70,7;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;2;  250;  +4,4;   0,0; 23,9;   296; 292;   7;16134; 29;-6131;  +3,5;N 46:36.9752;E 13:56.4246;   0,0; 23,8;     0;  253;  +4,1;     0;   1;  -1;  33;  60;
81455;10,0;2,5;-135,0;22,6;-8,8;20,8;129,8;-8,8;-32,0;70,7;0,0;0,0;-11,9;-18,2;0,0;129,8;  5,5;  0,0;2;  253;  +2,4;   0,0; 24,0;   296; 292;   6;16131; 32;-6129;  +1,6;N 46:36.9784;E 13:56.4175;   0,0; 23,9;     0;  255;  +2,2;     0; 001;  -1;  33;  58;
82518;6,8;5,5;-135,0;24,0;-10,0;22,3;129,8;-10,1;-30,7;69,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  253;   0,0;   0,1; 24,0;   296; 288;   7;16129; 40;-6131;  -1,2;N 46:36.9756;E 13:56.3939;   0,0; 24,0;     0;  254;   0,0;     0; 012;  -1;  33;  63;
83532;7,0;5,5;-135,0;25,1;-11,2;23,5;129,8;-11,2;-29,2;67,9;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  250;  -3,0;   0,0; 24,1;   296; 282;   7;16132; 51;-6135;  -3,9;N 46:36.9732;E 13:56.3688;   0,0; 24,0;     0;  250;  -3,8;     0; 021;  -1;  33;  77;
84578;10,0;4,6;-135,0;24,7;-4,8;23,2;129,8;-10,4;-29,5;68,2;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  244;  -5,7;   0,0; 24,1;   296; 280;   7;16136; 64;-6141;  -6,6;N 46:36.9740;E 13:56.3423;   0,0; 24,1;     0;  242;  -6,3;     0;   1;  -1;  33;  94;
85609;6,8;5,5;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  236;  -7,0;   0,0; 24,2;   296; 281;   7;16143; 76;-6150;  -7,3;N 46:36.9804;E 13:56.3186;   0,0; 24,1;     0;  236;  -7,1;     0;   1;  -1;  33; 108;
86640;6,8;5,5;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  230;  -6,4;   0,0; 24,2;   296; 283;   7;16152; 73;-6155;  -5,9;N 46:36.9872;E 13:56.3073;   0,0; 24,1;     0;  229;  -6,3;     0; 039;  -1;  33; 114;
87724;6,8;5,5;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  225;  -4,7;   0,0; 24,2;   296; 284;   7;16158; 68;-6159;  -3,7;N 46:36.9928;E 13:56.2915;   0,0; 24,2;     0;  225;  -4,0;     0; 044;  -1;  33; 112;
88756;6,8;5,7;-135,0;24,0;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  223;  -2,0;   0,0; 24,3;   296; 285;   7;16163; 61;-6161;  -1,1;N 46:36.9976;E 13:56.2744;   0,0; 24,2;     0;  223;  -1,9;     0; 047;  -1;  33; 110;
89787;6,8;5,5;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  224;   0,0;   0,0; 24,3;   296; 284;   7;16165; 58;-6159;  +1,6;N 46:36.9952;E 13:56.2581;   0,0; 24,2;     0;  225;  +1,5;     0;   1;  -1;  33; 100;
90819;6,8;5,5;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  226;  +2,5;   0,0; 24,3;   296; 282;   7;16164; 52;-6155;  +3,5;N 46:36.9928;E 13:56.2462;   0,0; 24,2;     0;  228;  +3,2;     0; 054;  -1;  33;  91;
91871;6,8;5,5;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  230;  +3,9;   0,0; 24,3;   296; 281;   7;16160; 45;-6151;  +4,2;N 46:36.9912;E 13:56.2378;   0,0; 24,2;     0;  233;  +4,1;     0; 056;  -1;  33;  83;
92906;6,8;5,5;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  234;  +4,1;   0,0; 24,3;   296; 280;   7;16156; 38;-6147;  +3,8;N 46:36.9876;E 13:56.2285;   0,0; 24,3;     0;  238;  +3,9;     0; 059;  -1;  33;  74;
93940;7,0;5,4;-135,0;23,8;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  239;  +3,1;   0,0; 24,3;   296; 278;   7;16152; 35;-6145;  +3,0;N 46:36.9860;E 13:56.2238;   0,0; 24,3;     0;  238;  +3,8;     0; 059;  -1;  33;  72;
94980;11,5;9,5;-135,0;25,9;7,1;22,8;129,8;-8,8;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;  241;  +1,8;   0,1; 24,3;   297; 277;   7;16151; 30;-6142;  +1,4;N 46:36.9792;E 13:56.2173;   0,0; 24,3;     0;  242;  +1,7;     0;   1;  -1;  33;  76;
96023;12,9;10,3;-135,0;26,5;11,8;22,8;129,8;-8,3;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  241;   0,0;   0,1; 24,3;   297; 275;   7;16148; 32;-6142;   0,0;N 46:36.9720;E 13:56.2134;   0,0; 24,3;     0;  242;   0,0;     0; 064;  -1;  33;  82;
97054;10,3;3,4;-135,0;24,4;-7,4;23,4;129,8;-10,7;-29,3;68,0;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  241;   0,0;   0,1; 24,3;   297; 275;   7;16148; 33;-6144;  -1,5;N 46:36.9676;E 13:56.2100;   0,0; 24,3;     0;  240;  -1,5;     0; 065;  -1;  33;  94;
98109;15,0;12,6;-135,0;27,7;22,3;22,6;129,8;-7,1;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  237;  -2,5;   0,0; 24,4;   297; 272;   7;16150; 33;-6147;  -2,7;N 46:36.9640;E 13:56.2054;   0,0; 24,3;     0;  237;  -2,8;     0; 066;  -1;  33;  97;
99154;7,0;5,5;-135,0;24,0;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  234;  -2,7;   0,1; 24,4;   297; 270;   7;16153; 61;-6150;  -2,8;N 46:36.9552;E 13:56.2031;   0,0; 24,3;     0;  234;  -2,8;     0; 067;  -1;  33; 106;
100194;6,8;5,5;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  231;  -2,3;   0,0; 24,4;   297; 266;   7;16156; 93;-6153;  -2,5;N 46:36.9408;E 13:56.2051;   0,0; 24,3;     0;  231;  -2,5;     0;   1;  -1;  33; 109;
101237;6,8;5,5;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  230;  -2,0;   0,0; 24,4;   297; 264;   7;16159;101;-6154;  -1,4;N 46:36.9276;E 13:56.2104;   0,0; 24,3;     0;  230;  -1,6;     0; 069;  -1;  33; 113;
102283;7,0;5,5;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  229;   0,0;   0,0; 24,4;   297; 259;   7;16160; 94;-6154;   0,0;N 46:36.9164;E 13:56.2197;   0,0; 24,3;     0;  230;   0,0;     0; 070;  -1;  33; 109;
103314;6,8;5,5;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  231;   0,0;   0,0; 24,4;   297; 256;   7;16159; 83;-6151;  +1,7;N 46:36.9108;E 13:56.2302;   0,0; 24,3;     0;  232;  +1,5;     0; 071;  -1;  33;  98;
104363;6,2;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  233;  +2,0;   0,0; 24,4;   297; 254;   7;16156; 74;-6149;  +2,3;N 46:36.9068;E 13:56.2404;   0,0; 24,3;     0;  235;  +2,3;     0; 072;  -1;  33;  83;
105401;9,2;8,6;-135,0;25,3;1,0;22,9;129,8;-9,5;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  236;  +2,5;   0,1; 24,4;   297; 252;   7;16154; 63;-6146;  +2,4;N 46:36.9020;E 13:56.2502;   0,0; 24,3;     0;  237;  +2,5;     0;   1;  -1;  33;  72;
106435;11,0;10,4;-135,0;26,3;10,4;22,8;129,8;-8,5;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  238;  +2,1;   0,0; 24,4;   297; 250;   7;16151; 57;-6144;  +1,8;N 46:36.8976;E 13:56.2578;   0,0; 24,3;     0;  239;  +2,0;     0; 073;  -1;  33;  72;
107470;12,6;11,8;-135,0;26,8;14,6;22,6;129,8;-7,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  239;   0,0;   0,0; 24,4;   297; 248;   7;16148; 55;-6144;   0,0;N 46:36.8940;E 13:56.2644;   0,0; 24,3;     0;  240;   0,0;     0; 074;  -1;  33;  72;
108502;9,2;8,8;-135,0;25,3;1,5;22,9;129,8;-9,5;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  238;  -0,7;   0,0; 24,4;   297; 244;   7;16148; 61;-6145;   0,0;N 46:36.8844;E 13:56.2758;   0,0; 24,4;     0;  239;  -1,0;     0; 074;  -1;  33;  76;
109543;6,4;6,1;-135,0;23,8;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;2;  236;  -2,2;   0,0; 24,4;   297; 242;   7;16149; 69;-6148;  -3,0;N 46:36.8752;E 13:56.2812;   0,0; 24,4;     0;  235;  -3,2;     0; 075;  -1;  33;  90;
110592;6,5;6,1;-135,0;24,0;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;2;  233;  -3,9;   0,0; 24,4;   297; 239;   7;16152; 78;-6153;  -4,7;N 46:36.8636;E 13:56.2848;   0,0; 24,4;     0;  230;  -4,7;     0;   1;  -1;  33;  98;
111629;9,8;9,5;-135,0;25,7;5,8;22,8;129,8;-8,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  225;  -5,0;   0,0; 24,4;   297; 234;   7;16157; 82;-6159;  -5,1;N 46:36.8520;E 13:56.2855;   0,0; 24,4;     0;  224;  -5,0;     0; 075;  -1;  33; 105;
112663;16,8;5,4;-135,0;26,3;8,3;23,2;129,8;-9,1;-29,2;67,9;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  220;  -4,8;   0,1; 24,4;   297; 231;   7;16164; 83;-6164;  -4,5;N 46:36.8400;E 13:56.2841;   0,0; 24,4;     0;  219;  -4,6;     0; 076;  -1;  33; 109;
113698;8,3;4,0;-135,0;23,8;-9,8;23,2;129,8;-11,0;-29,3;68,0;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  215;  -4,2;   0,0; 24,4;   297; 230;   7;16169; 78;-6168;  -4,5;N 46:36.8324;E 13:56.2821;   0,0; 24,4;     0;  215;  -4,1;     0; 076;  -1;  33; 119;
114745;6,4;6,1;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  212;  -2,3;   0,0; 24,4;   297; 229;   7;16173; 58;-6171;  -1,8;N 46:36.8276;E 13:56.2753;   0,0; 24,4;     0;  213;  -2,4;     0;   1;  -1;  33; 116;
115782;4,5;-3,0;-135,0;0,7;-13,4;19,8;129,8;-11,5;-29,3;68,0;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;  212;  -1,2;   0,0; 24,4;   297; 229;   6;16177; 50;-6171;   0,0;N 46:36.8252;E 13:56.2716;   0,0; 24,4;     0;  212;   0,0;     0; 077;  -1;  33; 110;
116821;6,2;6,1;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  211;  -0,7;   0,0; 24,4;   297; 229;   6;16177; 47;-6172;   0,0;N 46:36.8208;E 13:56.2654;   0,0; 24,4;     0;  212;   0,0;     0; 077;  -1;  33; 110;
117853;6,2;6,1;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  211;   0,0;   0,0; 24,4;   297; 230;   6;16178; 38;-6172;   0,0;N 46:36.8188;E 13:56.2592;   0,0; 24,4;     0;  212;   0,0;     0; 077;  -1;  33; 105;
118886;6,4;6,1;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  213;  +1,5;   0,0; 24,4;   297; 231;   5;16179; 32;-6170;  +2,0;N 46:36.8200;E 13:56.2495;   0,0; 24,4;     0;  214;  +1,8;     0; 078;  -1;  33;  95;
119929;6,2;6,1;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  215;  +2,3;   0,0; 24,4;   297; 232;   6;16177; 28;-6167;  +3,0;N 46:36.8224;E 13:56.2428;   0,0; 24,4;     0;  217;  +2,8;     0;   1;  -1;  33;  85;
120973;6,2;6,0;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  219;  +2,6;   0,0; 24,4;   297; 234;   6;16174; 30;-6164;  +3,2;N 46:36.8280;E 13:56.2333;   0,0; 24,4;     0;  220;  +2,6;     0; 079;  -1;  33;  74;
122007;4,3;4,0;-135,0;14,3;-11,2;21,7;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  221;  +1,8;   0,0; 24,4;   297; 236;   7;16171; 30;-6161;  +1,7;N 46:36.8356;E 13:56.2251;   0,0; 24,4;     0;  222;  +1,6;     0; 079;  -1;  33;  68;
123041;6,0;6,0;-135,0;22,8;-9,8;22,9;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  221;   0,0;   0,0; 24,4;   297; 238;   7;16168; 31;-6162;   0,0;N 46:36.8412;E 13:56.2191;   0,0; 24,4;     0;  222;   0,0;     0; 079;  -1;  33;  69;
124075;3,4;3,1;-135,0;11,0;-11,6;21,3;129,8;-11,0;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  220;  -1,2;   0,0; 24,4;   297; 240;   7;16169; 32;-6163;  -1,3;N 46:36.8436;E 13:56.2167;   0,0; 24,4;     0;  220;  -1,5;     0; 079;  -1;  33;  77;
125108;11,8;0,6;-135,0;21,1;-10,4;23,2;129,8;-11,5;-29,0;67,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  217;  -3,0;   0,0; 24,4;   297; 241;   7;16171; 36;-6167;  -3,5;N 46:36.8500;E 13:56.2106;   0,0; 24,4;     0;  216;  -3,4;     0;   1;  -1;  33;  84;
126141;12,4;0,0;-135,0;23,7;-10,1;23,7;129,8;-11,3;-29,0;67,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  213;  -4,1;   0,0; 24,4;   297; 242;   7;16174; 38;-6172;  -4,6;N 46:36.8560;E 13:56.2076;   0,0; 24,4;     0;  211;  -4,3;     0; 080;  -1;  33;  93;
127176;6,2;6,1;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  207;  -4,3;   0,0; 24,4;   297; 245;   7;16179; 42;-6176;  -4,1;N 46:36.8628;E 13:56.2046;   0,0; 24,4;     0;  208;  -4,3;     0; 080;  -1;  33;  94;
128214;6,2;6,1;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;  205;  -3,3;   0,0; 24,4;   297; 247;   7;16183; 50;-6180;  -2,8;N 46:36.8756;E 13:56.2008;   0,0; 24,4;     0;  204;  -3,0;     0; 080;  -1;  33;  94;
