Timestamp;BEC Current (A);BEC Voltage (V);BEC Power (W);BEC Temp (C);Current (A);Voltage (V);Power (W);FET Temp (C);Throttle (%);Output (%);RPM
409558;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409591;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409624;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409657;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409691;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409723;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409756;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409789;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409822;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409855;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409888;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409922;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409954;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
409987;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
410020;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
410053;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
410086;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
410119;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;56.00;0.00
410153;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410185;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410218;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410251;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410284;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410317;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410350;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410384;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410416;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410449;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410482;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410515;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410548;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410581;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410615;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410647;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410680;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410713;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410746;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410779;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410812;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410846;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410878;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410911;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410944;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
410977;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411010;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411043;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411077;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411109;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411142;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411175;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411208;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411241;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411274;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411308;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411340;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411373;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411406;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411439;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411472;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411505;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411539;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411571;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411604;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411637;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411670;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411703;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411736;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411770;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411802;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411835;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411868;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411901;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411934;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
411967;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412001;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412033;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412066;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412099;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412132;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412165;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412198;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412232;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412264;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412297;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412330;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412363;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412396;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412429;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412463;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412495;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412528;0.00;5.50;0.00;;0.18;11.67;2.10;0.00;;55.00;0.00
412561;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412594;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412627;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412660;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412694;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412726;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412759;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412792;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412825;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412858;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412891;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412925;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412957;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
412990;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413023;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413056;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413089;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413122;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413156;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413188;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413221;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413254;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413287;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413320;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413353;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413387;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413419;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413452;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413485;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413518;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413551;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413584;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413618;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413650;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413683;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413716;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413749;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413782;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413815;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413849;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413881;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413914;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413947;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
413980;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
414013;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
414046;0.00;5.50;0.00;;0.18;11.68;2.10;0.00;;55.00;0.00
414080;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414112;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414145;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414178;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414211;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414244;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414277;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414311;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414343;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414376;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414409;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414442;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414475;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414508;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414542;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414574;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414607;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414640;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414673;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414706;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414739;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414773;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414805;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414838;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414871;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414904;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414937;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
414970;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415004;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415036;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415069;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415102;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415135;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415168;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415201;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415235;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415267;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415300;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415333;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415366;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415399;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415432;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415466;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415498;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415531;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415564;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415597;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415630;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415663;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415697;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415729;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415762;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415795;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415828;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415861;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415894;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415928;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415960;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
415993;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416026;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416059;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416092;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416125;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416159;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416191;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416224;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416257;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416290;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416323;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416356;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416390;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416422;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416455;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416488;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416521;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416554;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416587;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416621;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416653;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416686;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416719;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416752;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416785;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416818;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416852;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416884;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416917;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416950;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
416983;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417016;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417049;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417083;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417115;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417148;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417181;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417214;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417247;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417280;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417314;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417346;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417379;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417412;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417445;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417478;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417511;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417545;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417577;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417610;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417643;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417676;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417709;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417742;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417776;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417808;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417841;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417874;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417907;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417940;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
417973;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418007;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418039;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418072;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418105;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418138;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418171;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418204;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418238;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418270;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418303;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418336;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418369;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418402;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418435;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418469;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418501;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418534;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418567;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418600;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418633;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418666;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418700;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418732;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418765;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418798;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418831;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418864;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418897;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418931;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418963;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
418996;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419029;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419062;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419095;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419128;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419162;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419194;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419227;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419260;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419293;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419326;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419359;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419393;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419425;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419458;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419491;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419524;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419557;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419590;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419624;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419656;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419689;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419722;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419755;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419788;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419821;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419855;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419887;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419920;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419953;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
419986;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420019;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420052;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420086;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420118;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420151;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420184;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420217;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420250;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420283;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420317;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420349;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420382;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420415;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420448;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420481;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420514;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420548;0.00;5.50;0.00;;0.18;11.69;2.10;0.00;;55.00;0.00
420580;0.00;5.50;0.00;;0.18;11.70;2.11;0.00;;55.00;0.00
420613;0.00;5.50;0.00;;0.18;11.70;2.11;0.00;;55.00;0.00
420646;0.00;5.50;0.00;;0.18;11.70;2.11;0.00;;55.00;0.00
420679;0.00;5.50;0.00;;0.18;11.70;2.11;0.00;;55.00;0.00
420712;0.00;5.50;0.00;;0.18;11.70;2.11;0.00;;55.00;0.00
