UniLog;Höhe
Zeit [sec];SpannungEmpf [---];Spannung [---];Strom [---];Drehzahl [---];Höhe [---];Geschwindigkeit [---];ServoImpuls [---];Temp intern [---]
938,250; 5,070;0,000;0,000;0,000;39,600;2,530;1798,800;17,940
938,500; 5,050;0,000;0,000;0,000;39,800;2,530;1826,400;17,940
938,750; 5,070;0,000;0,000;0,000;39,900;2,530;1830,000;17,940
939,000; 5,080;0,000;0,000;0,000;40,000;2,530;1831,200;17,940
939,250; 5,090;0,000;0,000;0,000;39,900;2,530;1837,200;17,940
939,500; 5,090;0,000;0,000;0,000;39,700;2,530;1818,000;17,940
939,750; 5,090;0,000;0,000;0,000;39,400;2,530;1828,800;17,940
940,000; 5,110;0,000;0,000;0,000;38,800;3,630;1839,600;17,940
940,250; 5,090;0,000;0,000;0,000;38,300;2,530;1810,800;17,940
940,500; 5,080;0,000;0,000;0,000;37,800;2,530;1812,000;17,940
940,750; 5,070;0,000;0,000;0,000;37,300;2,530;1833,600;17,940
941,000; 5,090;0,000;0,000;0,000;36,500;2,530;1827,600;17,940
941,250; 5,100;0,000;0,000;0,000;35,800;2,530;1822,800;17,940
941,500; 5,090;0,000;0,000;0,000;34,900;2,530;1832,400;17,940
941,750; 5,100;0,000;0,000;0,000;34,100;2,530;1826,400;17,940
942,000; 5,090;0,000;0,000;0,000;33,300;2,530;1827,600;17,940
942,250; 5,080;0,000;0,000;0,000;32,600;2,530;1814,400;17,940
942,500; 5,090;0,000;0,000;0,000;31,900;2,530;1819,200;17,940
942,750; 5,100;0,000;0,000;0,000;31,500;2,530;1814,400;17,940
943,000; 5,090;0,000;0,000;0,000;30,900;2,530;1778,400;17,940
943,250; 5,080;0,000;0,000;0,000;30,500;2,530;1795,200;17,940
943,500; 5,100;0,000;0,000;0,000;30,300;2,530;1802,400;17,940
943,750; 5,100;0,000;0,000;0,000;30,200;2,530;1802,400;17,940
944,000; 5,100;0,000;0,000;0,000;30,300;2,530;1801,200;17,940
944,250; 5,090;0,000;0,000;0,000;30,600;2,530;1785,600;17,940
944,500; 5,090;0,000;0,000;0,000;31,000;2,530;1801,200;17,940
944,750; 5,090;0,000;0,000;0,000;31,500;2,530;1807,200;17,940
945,000; 5,080;0,000;0,000;0,000;32,000;2,530;1791,600;17,940
945,250; 5,070;0,000;0,000;0,000;32,500;2,530;1820,400;17,940
945,500; 5,070;0,000;0,000;0,000;33,100;2,530;1801,200;17,940
945,750; 5,080;0,000;0,000;0,000;33,700;2,530;1801,200;17,940
946,000; 5,060;0,000;0,000;0,000;34,300;2,530;1838,400;17,940
946,250; 5,060;0,000;0,000;0,000;34,700;2,530;1820,400;17,940
946,500; 5,070;0,000;0,000;0,000;35,000;2,530;1857,600;17,940
946,750; 5,090;0,000;0,000;0,000;35,100;2,530;1846,800;17,940
947,000; 5,110;0,000;0,000;0,000;35,100;2,530;1856,400;17,940
947,250; 5,110;0,000;0,000;0,000;35,100;2,530;1858,800;17,940
947,500; 5,100;0,000;0,000;0,000;35,200;2,530;1876,800;17,940
947,750; 5,100;0,000;0,000;0,000;35,300;2,530;1846,800;17,940
948,000; 5,090;0,000;0,000;0,000;35,400;2,530;1869,600;17,940
948,250; 5,100;0,000;0,000;0,000;35,600;2,530;1873,200;17,940
948,500; 5,110;0,000;0,000;0,000;35,800;2,530;1854,000;17,940
948,750; 5,090;0,000;0,000;0,000;36,000;2,530;1830,000;17,940
949,000; 5,090;0,000;0,000;0,000;36,300;2,530;1804,800;17,940
949,250; 5,090;0,000;0,000;0,000;36,500;2,530;1795,200;17,940
949,500; 5,100;0,000;0,000;0,000;36,700;2,530;1807,200;17,940
949,750; 5,090;0,000;0,000;0,000;36,900;2,530;1791,600;17,940
950,000; 5,090;0,000;0,000;0,000;37,100;2,530;1794,000;17,940
950,250; 5,090;0,000;0,000;0,000;37,200;2,530;1772,400;17,940
950,500; 5,110;0,000;0,000;0,000;37,300;2,530;1774,800;17,940
950,750; 5,090;0,000;0,000;0,000;37,400;2,530;1820,400;17,940
951,000; 5,090;0,000;0,000;0,000;37,400;2,530;1803,600;17,940
951,250; 5,110;0,000;0,000;0,000;37,500;2,530;1803,600;17,940
951,500; 5,100;0,000;0,000;0,000;37,600;2,530;1796,400;17,940
951,750; 5,110;0,000;0,000;0,000;37,800;2,530;1795,200;17,940
952,000; 5,100;0,000;0,000;0,000;38,000;3,630;1806,000;17,940
952,250; 5,070;0,000;0,000;0,000;38,200;3,630;1802,400;17,940
952,500; 5,080;0,000;0,000;0,000;38,600;2,530;1798,800;17,940
952,750; 5,080;0,000;0,000;0,000;39,100;2,530;1790,400;17,940
953,000; 5,080;0,000;0,000;0,000;39,700;2,530;1810,800;17,940
953,250; 5,070;0,000;0,000;0,000;40,100;2,530;1808,400;17,940
953,500; 5,070;0,000;0,000;0,000;40,500;2,530;1815,600;17,940
953,750; 5,090;0,000;0,000;0,000;40,700;2,530;1810,800;17,940
954,000; 5,080;0,000;0,000;0,000;40,800;2,530;1803,600;17,940
954,250; 5,080;0,000;0,000;0,000;40,800;2,530;1808,400;17,940
954,500; 5,060;0,000;0,000;0,000;40,800;2,530;1838,400;17,940
954,750; 5,090;0,000;0,000;0,000;40,800;2,530;1820,400;17,940
955,000; 5,090;0,000;0,000;0,000;40,800;2,530;1844,400;17,940
955,250; 5,100;0,000;0,000;0,000;40,800;2,530;1842,000;17,940
955,500; 5,100;0,000;0,000;0,000;40,800;2,530;1851,600;17,940
955,750; 5,100;0,000;0,000;0,000;40,700;2,530;1827,600;17,940
956,000; 5,090;0,000;0,000;0,000;40,600;2,530;1842,000;17,940
956,250; 5,090;0,000;0,000;0,000;40,400;2,530;1824,000;17,940
956,500; 5,090;0,000;0,000;0,000;40,100;2,530;1806,000;17,940
956,750; 5,090;0,000;0,000;0,000;39,900;2,530;1824,000;17,940
957,000; 5,110;0,000;0,000;0,000;39,600;2,530;1819,200;17,940
957,250; 5,090;0,000;0,000;0,000;39,300;2,530;1803,600;17,940
957,500; 5,090;0,000;0,000;0,000;39,200;2,530;1807,200;17,940
957,750; 5,090;0,000;0,000;0,000;39,200;2,530;1790,400;17,940
958,000; 5,090;0,000;0,000;0,000;39,200;2,530;1810,800;17,940
958,250; 5,080;0,000;0,000;0,000;39,100;2,530;1764,000;17,940
958,500; 5,060;0,000;0,000;0,000;39,200;2,530;1814,400;17,940
958,750; 5,080;0,000;0,000;0,000;39,200;2,530;1808,400;17,940
959,000; 5,090;0,000;0,000;0,000;39,100;2,530;1809,600;17,940
959,250; 5,100;0,000;0,000;0,000;39,100;2,530;1803,600;17,940
959,500; 5,100;0,000;0,000;0,000;39,200;2,530;1780,800;17,940
959,750; 5,090;0,000;0,000;0,000;39,100;2,530;1800,000;17,940
960,000; 5,090;0,000;0,000;0,000;39,200;2,530;1750,800;17,940
960,250; 5,060;0,000;0,000;0,000;39,400;2,530;1719,600;17,940
960,500; 5,100;0,000;0,000;0,000;39,500;2,530;1752,000;17,940
960,750; 5,060;0,000;0,000;0,000;39,700;2,530;1807,200;17,940
961,000; 5,090;0,000;0,000;0,000;39,900;2,530;1795,200;17,940
961,250; 5,090;0,000;0,000;0,000;40,000;2,530;1795,200;17,940
961,500; 5,090;0,000;0,000;0,000;40,000;2,530;1814,400;17,940
961,750; 5,080;0,000;0,000;0,000;40,100;2,530;1803,600;17,940
962,000; 5,090;0,000;0,000;0,000;40,100;2,530;1832,400;17,940
962,250; 5,090;0,000;0,000;0,000;40,000;2,530;1822,800;17,940
962,500; 5,090;0,000;0,000;0,000;40,100;2,530;1826,400;17,940
962,750; 5,100;0,000;0,000;0,000;40,100;2,530;1830,000;17,940
963,000; 5,090;0,000;0,000;0,000;40,200;2,530;1824,000;17,940
963,250; 5,060;0,000;0,000;0,000;40,200;2,530;1845,600;17,940
963,500; 5,070;0,000;0,000;0,000;40,300;2,530;1845,600;17,940
963,750; 5,090;0,000;0,000;0,000;40,300;2,530;1836,000;17,940
964,000; 5,090;0,000;0,000;0,000;40,300;2,530;1833,600;17,940
964,250; 5,090;0,000;0,000;0,000;40,300;2,530;1840,800;17,940
964,500; 5,110;0,000;0,000;0,000;40,400;3,630;1832,400;17,940
964,750; 5,110;0,000;0,000;0,000;40,400;2,530;1844,400;17,940
965,000; 5,100;0,000;0,000;0,000;40,600;2,530;1834,800;17,940
965,250; 5,090;0,000;0,000;0,000;40,700;2,530;1838,400;17,940
965,500; 5,080;0,000;0,000;0,000;40,700;2,530;1848,000;17,940
965,750; 5,080;0,000;0,000;0,000;40,800;2,530;1882,800;17,940
966,000; 5,070;0,000;0,000;0,000;40,800;2,530;1896,000;17,940
966,250; 5,070;0,000;0,000;0,000;40,900;2,530;1938,000;17,940
966,500; 5,080;0,000;0,000;0,000;41,000;2,530;1957,200;17,940
966,750; 5,080;0,000;0,000;0,000;41,000;2,530;1975,200;17,940
967,000; 5,090;0,000;0,000;0,000;41,000;2,530;1977,600;17,940
967,250; 5,110;0,000;0,000;0,000;41,000;2,530;1981,200;17,940
967,500; 5,090;0,000;0,000;0,000;41,000;2,530;1956,000;17,940
967,750; 5,060;0,000;0,000;0,000;40,800;2,530;1921,200;17,940
968,000; 5,080;0,000;0,000;0,000;40,800;2,530;1938,000;17,940
968,250; 5,050;0,000;0,000;0,000;40,700;2,530;1783,200;17,940
968,500; 5,040;0,000;0,000;0,000;40,500;2,530;1784,400;17,940
968,750; 5,060;0,000;0,000;0,000;40,400;2,530;1780,800;17,940
969,000; 5,090;0,000;0,000;0,000;40,400;2,530;1782,000;17,940
969,250; 5,080;0,000;0,000;0,000;40,200;2,530;1815,600;17,940
969,500; 5,090;0,000;0,000;0,000;40,000;2,530;1796,400;17,940
969,750; 5,100;0,000;0,000;0,000;39,900;2,530;1807,200;17,940
970,000; 5,090;0,000;0,000;0,000;39,600;2,530;1827,600;17,940
970,250; 5,060;0,000;0,000;0,000;39,400;2,530;1807,200;17,940
970,500; 5,080;0,000;0,000;0,000;39,200;2,530;1800,000;17,940
970,750; 5,050;0,000;0,000;0,000;39,000;2,530;1802,400;17,940
971,000; 5,050;0,000;0,000;0,000;39,100;2,530;1789,200;17,940
971,250; 5,050;0,000;0,000;0,000;39,400;2,530;1802,400;17,940
971,500; 5,050;0,000;0,000;0,000;39,600;2,530;1797,600;17,940
971,750; 5,070;0,000;0,000;0,000;40,100;2,530;1802,400;17,940
972,000; 5,060;0,000;0,000;0,000;41,200;2,530;1792,800;17,940
972,250; 5,060;0,000;0,000;0,000;42,200;3,630;1795,200;17,940
972,500; 5,050;0,000;0,000;0,000;43,000;2,530;1797,600;17,940
972,750; 5,070;0,000;0,000;0,000;43,700;2,530;1790,400;17,940
973,000; 5,070;0,000;0,000;0,000;44,400;2,530;1790,400;17,940
973,250; 5,040;0,000;0,000;0,000;44,700;2,530;1785,600;17,940
973,500; 5,060;0,000;0,000;0,000;44,900;2,530;1798,800;17,940
973,750; 5,080;0,000;0,000;0,000;44,800;2,530;1810,800;17,940
974,000; 5,090;0,000;0,000;0,000;44,300;2,530;1810,800;17,940
974,250; 5,100;0,000;0,000;0,000;43,500;2,530;1807,200;17,940
974,500; 5,100;0,000;0,000;0,000;42,200;2,530;1800,000;17,940
974,750; 5,100;0,000;0,000;0,000;40,700;2,530;1812,000;17,940
975,000; 5,080;0,000;0,000;0,000;39,200;2,530;1746,000;17,940
975,250; 5,080;0,000;0,000;0,000;37,700;2,530;1711,200;17,940
975,500; 5,050;0,000;0,000;0,000;36,100;2,530;1774,800;17,940
975,750; 5,060;0,000;0,000;0,000;34,400;2,530;1760,400;17,940
976,000; 5,070;0,000;0,000;0,000;32,700;3,630;1774,800;17,940
976,250; 5,080;0,000;0,000;0,000;30,800;2,530;1767,600;17,940
976,500; 5,080;0,000;0,000;0,000;28,800;2,530;1766,400;17,940
976,750; 5,090;0,000;0,000;0,000;26,900;2,530;1767,600;17,940
977,000; 5,090;0,000;0,000;0,000;25,000;2,530;1773,600;17,940
977,250; 5,090;0,000;0,000;0,000;23,100;2,530;1782,000;17,940
977,500; 5,060;0,000;0,000;0,000;21,300;2,530;1846,800;17,940
977,750; 5,040;0,000;0,000;0,000;19,900;2,530;1810,800;17,940
978,000; 5,060;0,000;0,000;0,000;18,700;2,530;1795,200;17,940
978,250; 5,070;0,000;0,000;0,000;17,900;2,530;1797,600;17,940
978,500; 5,090;0,000;0,000;0,000;17,400;2,530;1807,200;17,940
978,750; 5,080;0,000;0,000;0,000;17,700;2,530;1803,600;17,940
979,000; 5,090;0,000;0,000;0,000;18,500;2,530;1807,200;17,940
979,250; 5,090;0,000;0,000;0,000;20,000;2,530;1803,600;17,940
979,500; 5,090;0,000;0,000;0,000;22,100;2,530;1812,000;17,940
979,750; 5,070;0,000;0,000;0,000;24,800;2,530;1804,800;17,940
980,000; 5,070;0,000;0,000;0,000;27,600;2,530;1800,000;17,940
980,250; 5,060;0,000;0,000;0,000;30,200;2,530;1834,800;17,940
980,500; 5,070;0,000;0,000;0,000;32,600;2,530;1848,000;17,940
980,750; 5,070;0,000;0,000;0,000;34,500;2,530;1908,000;17,940
981,000; 5,070;0,000;0,000;0,000;35,900;2,530;1941,600;17,940
981,250; 5,070;0,000;0,000;0,000;36,800;2,530;1960,800;17,940
981,500; 5,090;0,000;0,000;0,000;37,200;2,530;1969,200;17,940
981,750; 5,100;0,000;0,000;0,000;37,200;2,530;1965,600;17,940
982,000; 5,110;0,000;0,000;0,000;36,700;2,530;1965,600;17,940
982,250; 5,110;0,000;0,000;0,000;35,800;2,530;1950,000;17,940
982,500; 5,070;0,000;0,000;0,000;34,700;2,530;1849,200;17,940
982,750; 5,090;0,000;0,000;0,000;33,500;2,530;1845,600;17,940
983,000; 5,090;0,000;0,000;0,000;32,500;2,530;1842,000;17,940
983,250; 5,070;0,000;0,000;0,000;31,700;2,530;1836,000;17,940
983,500; 5,070;0,000;0,000;0,000;31,200;2,530;1825,200;17,940
983,750; 5,080;0,000;0,000;0,000;30,700;2,530;1820,400;17,940
984,000; 5,070;0,000;0,000;0,000;30,300;2,530;1804,800;17,940
984,250; 5,060;0,000;0,000;0,000;29,700;2,530;1806,000;17,940
984,500; 5,070;0,000;0,000;0,000;28,800;2,530;1806,000;17,940
984,750; 5,070;0,000;0,000;0,000;27,900;2,530;1792,800;17,940
985,000; 5,070;0,000;0,000;0,000;27,200;2,530;1785,600;17,940
985,250; 5,060;0,000;0,000;0,000;26,600;2,530;1813,200;17,940
985,500; 5,070;0,000;0,000;0,000;26,000;2,530;1804,800;17,940
985,750; 5,090;0,000;0,000;0,000;25,900;2,530;1797,600;17,940
986,000; 5,090;0,000;0,000;0,000;26,200;2,530;1797,600;17,940
986,250; 5,090;0,000;0,000;0,000;26,700;2,530;1746,000;17,940
986,500; 5,030;0,000;0,000;0,000;27,500;2,530;1550,400;17,940
986,750; 5,060;0,000;0,000;0,000;28,800;2,530;1552,800;17,940
987,000; 5,080;0,000;0,000;0,000;30,600;2,530;1549,200;17,940
987,250; 5,090;0,000;0,000;0,000;32,500;2,530;1548,000;17,940
987,500; 5,050;0,000;0,000;0,000;34,300;2,530;1836,000;17,940
987,750; 5,030;0,000;0,000;0,000;36,200;2,530;1810,800;17,940
988,000; 5,050;0,000;0,000;0,000;37,700;2,530;1766,400;17,940
988,250; 5,020;0,000;0,000;0,000;38,200;2,530;1622,400;17,940
988,500; 5,040;0,000;0,000;0,000;38,200;2,530;1713,600;17,940
988,750; 5,060;0,000;0,000;0,000;37,700;2,530;1736,400;17,940
989,000; 5,050;0,000;0,000;0,000;36,800;2,530;1821,600;17,940
989,250; 5,010;0,000;0,000;0,000;35,800;2,530;1828,800;17,940
989,500; 4,940;0,000;0,000;0,000;34,800;2,530;1825,200;17,940
989,750; 4,910;0,000;0,000;0,000;34,100;2,530;1802,400;17,940
990,000; 5,000;0,000;0,000;0,000;33,200;2,530;1832,400;17,940
990,250; 5,010;0,000;0,000;0,000;32,100;2,530;1762,800;17,940
990,500; 5,030;0,000;0,000;0,000;30,900;2,530;1798,800;17,940
990,750; 5,040;0,000;0,000;0,000;29,800;2,530;1802,400;17,940
991,000; 5,050;0,000;0,000;0,000;28,700;2,530;1800,000;17,940
991,250; 5,050;0,000;0,000;0,000;27,800;2,530;1814,400;17,940
991,500; 5,050;0,000;0,000;0,000;27,200;2,530;1836,000;17,940
991,750; 5,030;0,000;0,000;0,000;26,600;2,530;1808,400;17,940
992,000; 5,020;0,000;0,000;0,000;26,000;2,530;1546,800;17,940
992,250; 5,050;0,000;0,000;0,000;25,500;2,530;1548,000;17,940
992,500; 5,020;0,000;0,000;0,000;25,000;2,530;1546,800;17,940
992,750; 5,050;0,000;0,000;0,000;24,500;2,530;1785,600;17,940
993,000; 5,020;0,000;0,000;0,000;24,400;2,530;1774,800;17,940
993,250; 5,040;0,000;0,000;0,000;24,400;2,530;1659,600;17,940
993,500; 5,040;0,000;0,000;0,000;23,900;2,530;1722,000;17,940
993,750; 5,030;0,000;0,000;0,000;23,300;2,530;1771,200;17,940
994,000; 5,050;0,000;0,000;0,000;22,600;2,530;1783,200;17,940
994,250; 5,060;0,000;0,000;0,000;21,800;2,530;1754,400;17,940
994,500; 5,090;0,000;0,000;0,000;21,000;2,530;1760,400;17,940
994,750; 5,090;0,000;0,000;0,000;20,900;2,530;1746,000;17,940
995,000; 5,080;0,000;0,000;0,000;21,300;2,530;1761,600;17,940
995,250; 5,070;0,000;0,000;0,000;22,100;2,530;1731,600;17,940
995,500; 5,070;0,000;0,000;0,000;23,000;2,530;1749,600;17,940
995,750; 5,070;0,000;0,000;0,000;24,200;2,530;1786,800;17,940
996,000; 5,050;0,000;0,000;0,000;25,300;3,630;1803,600;17,940
996,250; 5,080;0,000;0,000;0,000;26,300;2,530;1807,200;17,940
996,500; 5,100;0,000;0,000;0,000;27,200;2,530;1814,400;17,940
996,750; 5,090;0,000;0,000;0,000;28,000;2,530;1814,400;17,940
997,000; 5,090;0,000;0,000;0,000;28,500;2,530;1806,000;17,940
997,250; 5,080;0,000;0,000;0,000;28,900;2,530;1808,400;17,940
997,500; 5,080;0,000;0,000;0,000;29,100;2,530;1813,200;17,940
997,750; 5,100;0,000;0,000;0,000;29,200;2,530;1815,600;17,940
998,000; 5,090;0,000;0,000;0,000;29,200;2,530;1816,800;17,940
998,250; 5,100;0,000;0,000;0,000;29,000;2,530;1810,800;17,940
998,500; 5,100;0,000;0,000;0,000;28,700;2,530;1804,800;17,940
998,750; 5,090;0,000;0,000;0,000;28,300;2,530;1800,000;17,940
999,000; 5,070;0,000;0,000;0,000;27,900;2,530;1770,000;17,940
999,250; 5,050;0,000;0,000;0,000;27,400;2,530;1789,200;17,940
999,500; 5,060;0,000;0,000;0,000;27,000;2,530;1792,800;17,940
999,750; 5,090;0,000;0,000;0,000;26,900;2,530;1790,400;17,940
1000,000; 5,090;0,000;0,000;0,000;26,800;2,530;1800,000;17,940
1000,250; 5,090;0,000;0,000;0,000;26,800;2,530;1810,800;17,940
1000,500; 5,080;0,000;0,000;0,000;26,900;2,530;1820,400;17,940
1000,750; 5,100;0,000;0,000;0,000;27,100;2,530;1801,200;17,940
1001,000; 5,090;0,000;0,000;0,000;27,200;2,530;1795,200;17,940
1001,250; 5,090;0,000;0,000;0,000;27,400;2,530;1808,400;17,940
1001,500; 5,090;0,000;0,000;0,000;27,600;2,530;1804,800;17,940
1001,750; 5,100;0,000;0,000;0,000;27,800;2,530;1804,800;17,940
1002,000; 5,080;0,000;0,000;0,000;28,100;2,530;1795,200;17,940
1002,250; 5,070;0,000;0,000;0,000;28,200;2,530;1819,200;17,940
1002,500; 5,080;0,000;0,000;0,000;28,300;2,530;1812,000;17,940
1002,750; 5,070;0,000;0,000;0,000;28,400;2,530;1808,400;17,940
1003,000; 5,070;0,000;0,000;0,000;28,400;2,530;1819,200;17,940
1003,250; 5,070;0,000;0,000;0,000;28,500;2,530;1814,400;17,940
1003,500; 5,090;0,000;0,000;0,000;28,600;2,530;1820,400;17,940
1003,750; 5,090;0,000;0,000;0,000;28,700;2,530;1819,200;17,940
1004,000; 5,090;0,000;0,000;0,000;28,800;2,530;1826,400;17,940
1004,250; 5,070;0,000;0,000;0,000;29,000;2,530;1806,000;17,940
1004,500; 5,070;0,000;0,000;0,000;29,200;2,530;1807,200;17,940
1004,750; 5,080;0,000;0,000;0,000;29,400;2,530;1802,400;17,940
1005,000; 5,070;0,000;0,000;0,000;29,700;2,530;1822,800;17,940
1005,250; 5,060;0,000;0,000;0,000;30,000;2,530;1813,200;17,940
1005,500; 5,040;0,000;0,000;0,000;30,200;2,530;1791,600;17,940
1005,750; 5,070;0,000;0,000;0,000;30,500;2,530;1795,200;17,940
1006,000; 5,080;0,000;0,000;0,000;30,700;3,630;1788,000;17,940
1006,250; 5,080;0,000;0,000;0,000;30,800;2,530;1790,400;17,940
1006,500; 5,080;0,000;0,000;0,000;30,800;2,530;1795,200;17,940
1006,750; 5,090;0,000;0,000;0,000;30,700;2,530;1795,200;17,940
1007,000; 5,090;0,000;0,000;0,000;30,500;2,530;1786,800;17,940
1007,250; 5,060;0,000;0,000;0,000;30,100;2,530;1791,600;17,940
1007,500; 5,070;0,000;0,000;0,000;29,500;2,530;1808,400;17,940
1007,750; 5,090;0,000;0,000;0,000;28,900;2,530;1812,000;17,940
1008,000; 5,060;0,000;0,000;0,000;28,200;2,530;1801,200;17,940
1008,250; 5,060;0,000;0,000;0,000;27,300;2,530;1809,600;17,940
1008,500; 5,080;0,000;0,000;0,000;26,200;2,530;1802,400;17,940
1008,750; 5,100;0,000;0,000;0,000;25,100;2,530;1803,600;17,940
1009,000; 5,090;0,000;0,000;0,000;23,900;2,530;1800,000;17,940
1009,250; 5,090;0,000;0,000;0,000;22,700;2,530;1790,400;17,940
1009,500; 5,070;0,000;0,000;0,000;21,600;2,530;1782,000;17,940
1009,750; 5,090;0,000;0,000;0,000;20,500;2,530;1792,800;17,940
1010,000; 5,070;0,000;0,000;0,000;19,500;2,530;1789,200;17,940
1010,250; 5,090;0,000;0,000;0,000;18,500;2,530;1788,000;17,940
1010,500; 5,080;0,000;0,000;0,000;17,500;2,530;1789,200;17,940
1010,750; 5,070;0,000;0,000;0,000;16,600;2,530;1778,400;17,940
1011,000; 5,070;0,000;0,000;0,000;16,000;2,530;1746,000;17,940
1011,250; 5,080;0,000;0,000;0,000;15,500;2,530;1743,600;17,940
1011,500; 5,090;0,000;0,000;0,000;15,400;2,530;1738,800;17,940
1011,750; 5,070;0,000;0,000;0,000;15,600;2,530;1724,400;17,940
1012,000; 5,070;0,000;0,000;0,000;16,100;2,530;1746,000;17,940
1012,250; 5,020;0,000;0,000;0,000;16,600;2,530;1791,600;17,940
1012,500; 5,050;0,000;0,000;0,000;17,300;2,530;1807,200;17,940
1012,750; 5,050;0,000;0,000;0,000;17,900;2,530;1844,400;17,940
1013,000; 5,050;0,000;0,000;0,000;18,500;2,530;1820,400;17,940
1013,250; 5,080;0,000;0,000;0,000;19,000;2,530;1806,000;17,940
1013,500; 5,070;0,000;0,000;0,000;19,600;2,530;1801,200;17,940
1013,750; 5,080;0,000;0,000;0,000;20,000;2,530;1806,000;17,940
1014,000; 5,070;0,000;0,000;0,000;20,500;2,530;1807,200;17,940
1014,250; 5,070;0,000;0,000;0,000;20,600;2,530;1806,000;17,940
1014,500; 5,070;0,000;0,000;0,000;20,800;2,530;1813,200;17,940
1014,750; 5,080;0,000;0,000;0,000;20,900;2,530;1818,000;17,940
1015,000; 5,090;0,000;0,000;0,000;21,000;2,530;1808,400;17,940
1015,250; 5,100;0,000;0,000;0,000;20,900;2,530;1808,400;17,940
1015,500; 5,070;0,000;0,000;0,000;21,000;2,530;1827,600;17,940
1015,750; 5,070;0,000;0,000;0,000;21,000;2,530;1838,400;17,940
1016,000; 5,070;0,000;0,000;0,000;20,900;2,530;1882,800;17,940
1016,250; 5,070;0,000;0,000;0,000;20,600;2,530;1905,600;17,940
1016,500; 5,080;0,000;0,000;0,000;20,200;2,530;1922,400;17,940
1016,750; 5,100;0,000;0,000;0,000;19,700;2,530;1922,400;17,940
1017,000; 5,110;0,000;0,000;0,000;19,000;2,530;1920,000;17,940
1017,250; 5,110;0,000;0,000;0,000;18,300;2,530;1866,000;17,940
1017,500; 5,070;0,000;0,000;0,000;17,600;2,530;1850,400;17,940
1017,750; 5,100;0,000;0,000;0,000;16,800;2,530;1845,600;17,940
1018,000; 5,100;0,000;0,000;0,000;16,200;2,530;1828,800;17,940
1018,250; 5,090;0,000;0,000;0,000;15,800;2,530;1850,400;17,940
1018,500; 5,060;0,000;0,000;0,000;15,400;2,530;1818,000;17,940
1018,750; 5,080;0,000;0,000;0,000;15,200;2,530;1795,200;17,940
1019,000; 5,090;0,000;0,000;0,000;15,200;2,530;1800,000;17,940
1019,250; 5,100;0,000;0,000;0,000;15,200;2,530;1812,000;17,940
1019,500; 5,090;0,000;0,000;0,000;15,600;2,530;1795,200;17,940
1019,750; 5,090;0,000;0,000;0,000;16,000;2,530;1818,000;17,940
1020,000; 5,090;0,000;0,000;0,000;16,700;2,530;1822,800;17,940
1020,250; 5,090;0,000;0,000;0,000;17,400;2,530;1813,200;17,940
1020,500; 5,100;0,000;0,000;0,000;18,300;2,530;1827,600;17,940
1020,750; 5,090;0,000;0,000;0,000;19,100;2,530;1831,200;17,940
1021,000; 5,090;0,000;0,000;0,000;19,900;3,630;1818,000;17,940
1021,250; 5,080;0,000;0,000;0,000;20,800;2,530;1840,800;17,940
1021,500; 5,060;0,000;0,000;0,000;21,700;2,530;1816,800;17,940
1021,750; 5,080;0,000;0,000;0,000;22,400;2,530;1824,000;17,940
1022,000; 5,080;0,000;0,000;0,000;23,000;2,530;1820,400;17,940
1022,250; 5,090;0,000;0,000;0,000;23,600;2,530;1826,400;17,940
1022,500; 5,100;0,000;0,000;0,000;24,000;2,530;1821,600;17,940
1022,750; 5,090;0,000;0,000;0,000;24,300;2,530;1800,000;17,940
1023,000; 5,100;0,000;0,000;0,000;24,600;2,530;1797,600;17,940
1023,250; 5,100;0,000;0,000;0,000;24,800;2,530;1815,600;17,940
1023,500; 5,080;0,000;0,000;0,000;24,700;2,530;1821,600;17,940
1023,750; 5,080;0,000;0,000;0,000;24,300;2,530;1792,800;17,940
1024,000; 5,090;0,000;0,000;0,000;23,800;2,530;1820,400;17,940
1024,250; 5,070;0,000;0,000;0,000;23,200;2,530;1800,000;17,940
1024,500; 5,070;0,000;0,000;0,000;22,400;2,530;1818,000;17,940
1024,750; 5,090;0,000;0,000;0,000;21,600;2,530;1807,200;17,940
