UniLog;Motormessung
Zeit [sec];SpannungEmpf [---];Spannung [---];Strom [---];Drehzahl [---];Höhe [---];Geschwindigkeit [---];ServoImpuls [---];TempIntern [---]
1488.750; 0.000;15.190;0.000;0.000;75.600;4.000;1166.000;19.400
1489.000; 0.000;15.190;0.000;0.000;75.700;4.000;1166.000;19.400
1489.250; 0.000;15.190;0.000;0.000;75.800;4.000;1167.000;19.400
1489.500; 0.000;15.190;0.000;0.000;76.000;4.000;1166.000;19.300
1489.750; 0.000;15.190;0.000;0.000;76.300;4.000;1166.000;19.300
1490.000; 0.000;15.190;0.000;0.000;76.500;4.000;1166.000;19.400
1490.250; 0.000;15.190;0.000;0.000;76.600;4.000;1167.000;19.400
1490.500; 0.000;15.190;0.000;0.000;76.800;4.000;1166.000;19.400
1490.750; 0.000;15.190;0.000;0.000;76.900;4.000;1166.000;19.400
1491.000; 0.000;15.200;0.000;0.000;76.900;4.000;1167.000;19.400
1491.250; 0.000;15.200;0.000;0.000;76.800;4.000;1166.000;19.400
1491.500; 0.000;15.200;0.000;0.000;76.700;4.000;1166.000;19.400
1491.750; 0.000;15.200;0.000;0.000;76.500;3.300;1166.000;19.400
1492.000; 0.000;15.200;0.000;0.000;76.200;4.000;1167.000;19.300
1492.250; 0.000;15.200;0.000;0.000;75.900;4.000;1166.000;19.400
1492.500; 0.000;15.200;0.000;0.000;75.600;4.000;1167.000;19.300
1492.750; 0.000;15.200;0.000;0.000;75.400;4.000;1167.000;19.300
1493.000; 0.000;15.200;0.000;0.000;75.200;4.000;1166.000;19.300
1493.250; 0.000;15.200;0.000;0.000;75.000;4.000;1166.000;19.300
1493.500; 0.000;15.200;0.000;0.000;74.900;4.000;1167.000;19.300
1493.750; 0.000;15.200;0.000;0.000;74.700;4.000;1166.000;19.400
1494.000; 0.000;15.200;0.000;0.000;74.500;4.000;1166.000;19.400
1494.250; 0.000;15.200;0.000;0.000;74.200;4.000;1166.000;19.400
1494.500; 0.000;15.200;0.000;0.000;73.900;4.000;1167.000;19.400
1494.750; 0.000;15.200;0.000;0.000;73.600;4.000;1166.000;19.400
1495.000; 0.000;15.200;0.000;0.000;73.300;4.000;1166.000;19.400
1495.250; 0.000;15.200;0.000;0.000;73.000;4.000;1166.000;19.400
1495.500; 0.000;15.200;0.000;0.000;72.700;4.000;1166.000;19.400
1495.750; 0.000;15.200;0.000;0.000;72.500;4.000;1165.000;19.400
1496.000; 0.000;15.200;0.000;0.000;72.300;4.000;1166.000;19.400
1496.250; 0.000;15.200;0.000;0.000;72.000;4.000;1166.000;19.300
1496.500; 0.000;15.200;0.000;0.000;71.800;4.000;1166.000;19.300
1496.750; 0.000;15.200;0.000;0.000;71.600;4.000;1166.000;19.400
1497.000; 0.000;15.200;0.000;0.000;71.400;4.000;1166.000;19.300
1497.250; 0.000;15.200;0.000;0.000;71.200;4.000;1166.000;19.400
1497.500; 0.000;15.200;0.000;0.000;71.000;4.000;1166.000;19.400
1497.750; 0.000;15.200;0.000;0.000;70.800;4.000;1166.000;19.300
1498.000; 0.000;15.200;0.000;0.000;70.600;4.000;1165.000;19.300
1498.250; 0.000;15.200;0.000;0.000;70.300;4.000;1166.000;19.400
1498.500; 0.000;15.200;0.000;0.000;70.000;4.000;1166.000;19.300
1498.750; 0.000;15.200;0.000;0.000;69.800;4.000;1166.000;19.300
1499.000; 0.000;15.200;0.000;0.000;69.600;4.000;1167.000;19.300
1499.250; 0.000;15.200;0.000;0.000;69.400;4.000;1166.000;19.300
1499.500; 0.000;15.200;0.000;0.000;69.300;4.000;1166.000;19.300
1499.750; 0.000;15.200;0.000;0.000;69.400;4.000;1167.000;19.300
1500.000; 0.000;15.210;0.000;0.000;69.500;4.000;1166.000;19.300
1500.250; 0.000;15.210;0.000;0.000;69.700;4.000;1166.000;19.300
1500.500; 0.000;15.210;0.000;0.000;69.900;4.000;1167.000;19.300
1500.750; 0.000;15.210;0.000;0.000;70.200;4.000;1166.000;19.300
1501.000; 0.000;15.210;0.000;0.000;70.300;4.000;1166.000;19.400
1501.250; 0.000;15.210;0.000;0.000;70.400;4.000;1167.000;19.400
1501.500; 0.000;15.210;0.000;0.000;70.500;4.000;1166.000;19.400
1501.750; 0.000;15.210;0.000;0.000;70.600;4.000;1166.000;19.400
1502.000; 0.000;15.210;0.000;0.000;70.600;4.000;1166.000;19.400
1502.250; 0.000;15.210;0.000;0.000;70.600;4.000;1166.000;19.400
1502.500; 0.000;15.210;0.000;0.000;70.600;4.000;1166.000;19.400
1502.750; 0.000;15.210;0.000;0.000;70.500;4.000;1167.000;19.400
1503.000; 0.000;15.210;0.000;0.000;70.300;4.000;1166.000;19.400
1503.250; 0.000;15.210;0.000;0.000;70.000;4.000;1167.000;19.400
1503.500; 0.000;15.210;0.000;0.000;69.800;4.000;1166.000;19.400
1503.750; 0.000;15.210;0.000;0.000;69.300;4.000;1166.000;19.400
1504.000; 0.000;15.210;0.000;0.000;68.800;4.000;1167.000;19.300
1504.250; 0.000;15.210;0.000;0.000;68.300;4.000;1166.000;19.300
1504.500; 0.000;15.210;0.000;0.000;67.900;4.000;1166.000;19.300
1504.750; 0.000;15.210;0.000;0.000;67.600;4.000;1167.000;19.400
1505.000; 0.000;15.210;0.000;0.000;67.300;4.000;1166.000;19.400
1505.250; 0.000;15.210;0.000;0.000;67.200;4.000;1166.000;19.400
1505.500; 0.000;15.210;0.000;0.000;67.100;4.000;1167.000;19.400
1505.750; 0.000;15.210;0.000;0.000;67.000;4.000;1166.000;19.300
1506.000; 0.000;15.210;0.000;0.000;66.800;4.000;1167.000;19.400
1506.250; 0.000;15.210;0.000;0.000;66.700;4.000;1167.000;19.400
1506.500; 0.000;15.210;0.000;0.000;66.600;4.000;1166.000;19.400
1506.750; 0.000;15.210;0.000;0.000;66.700;4.000;1167.000;19.300
1507.000; 0.000;15.210;0.000;0.000;66.700;4.000;1166.000;19.300
1507.250; 0.000;15.210;0.000;0.000;66.800;4.000;1166.000;19.300
1507.500; 0.000;15.210;0.000;0.000;66.900;4.000;1167.000;19.300
1507.750; 0.000;15.210;0.000;0.000;67.000;4.000;1166.000;19.400
1508.000; 0.000;15.210;0.000;0.000;67.000;4.000;1166.000;19.400
1508.250; 0.000;15.210;0.000;0.000;67.200;4.000;1166.000;19.300
1508.500; 0.000;15.210;0.000;0.000;67.500;4.000;1166.000;19.300
1508.750; 0.000;15.210;0.000;0.000;67.700;4.000;1166.000;19.400
1509.000; 0.000;15.210;0.000;0.000;67.900;4.000;1166.000;19.400
1509.250; 0.000;15.210;0.000;0.000;68.100;4.000;1166.000;19.400
1509.500; 0.000;15.210;0.000;0.000;68.300;4.000;1167.000;19.400
1509.750; 0.000;15.210;0.000;0.000;68.300;4.000;1166.000;19.400
1510.000; 0.000;15.210;0.000;0.000;68.200;4.000;1166.000;19.400
1510.250; 0.000;15.210;0.000;0.000;68.100;4.000;1166.000;19.400
1510.500; 0.000;15.210;0.000;0.000;67.900;4.000;1166.000;19.400
1510.750; 0.000;15.210;0.000;0.000;67.700;4.000;1167.000;19.400
1511.000; 0.000;15.210;0.000;0.000;67.500;4.000;1166.000;19.400
1511.250; 0.000;15.210;0.000;0.000;67.300;4.000;1166.000;19.400
1511.500; 0.000;15.220;0.000;0.000;67.000;4.000;1167.000;19.400
1511.750; 0.000;15.210;0.000;0.000;66.800;4.000;1166.000;19.400
1512.000; 0.000;15.210;0.000;0.000;66.500;4.000;1167.000;19.400
1512.250; 0.000;15.220;0.000;0.000;66.200;4.000;1166.000;19.400
1512.500; 0.000;15.220;0.000;0.000;65.900;4.000;1165.000;19.400
1512.750; 0.000;15.220;0.000;0.000;65.700;4.000;1167.000;19.400
1513.000; 0.000;15.220;0.000;0.000;65.500;4.000;1166.000;19.400
1513.250; 0.000;15.220;0.000;0.000;65.500;4.000;1166.000;19.400
1513.500; 0.000;15.220;0.000;0.000;65.500;4.000;1167.000;19.400
1513.750; 0.000;15.220;0.000;0.000;65.500;4.000;1166.000;19.400
1514.000; 0.000;15.220;0.000;0.000;65.700;3.300;1166.000;19.400
1514.250; 0.000;15.220;0.000;0.000;66.000;4.000;1166.000;19.400
1514.500; 0.000;15.220;0.000;0.000;66.300;4.000;1166.000;19.400
1514.750; 0.000;15.220;0.000;0.000;66.600;4.000;1166.000;19.400
1515.000; 0.000;15.220;0.000;0.000;66.900;4.000;1166.000;19.400
1515.250; 0.000;15.220;0.000;0.000;67.200;4.000;1167.000;19.400
1515.500; 0.000;15.220;0.000;0.000;67.400;4.000;1166.000;19.400
1515.750; 0.000;15.220;0.000;0.000;67.600;4.000;1166.000;19.400
1516.000; 0.000;15.220;0.000;0.000;67.800;4.000;1166.000;19.400
1516.250; 0.000;15.220;0.000;0.000;68.100;4.000;1166.000;19.400
1516.500; 0.000;15.220;0.000;0.000;68.400;4.000;1166.000;19.400
1516.750; 0.000;15.220;0.000;0.000;68.700;4.000;1166.000;19.400
1517.000; 0.000;15.220;0.000;0.000;68.900;4.000;1167.000;19.400
1517.250; 0.000;15.220;0.000;0.000;69.000;4.000;1167.000;19.400
1517.500; 0.000;15.220;0.000;0.000;69.000;4.000;1166.000;19.400
1517.750; 0.000;15.220;0.000;0.000;68.800;4.000;1166.000;19.400
1518.000; 0.000;15.220;0.000;0.000;68.500;4.000;1166.000;19.400
1518.250; 0.000;15.220;0.000;0.000;68.200;4.000;1166.000;19.400
1518.500; 0.000;15.220;0.000;0.000;67.800;4.000;1166.000;19.400
1518.750; 0.000;15.220;0.000;0.000;67.500;4.000;1166.000;19.400
1519.000; 0.000;15.220;0.000;0.000;67.100;4.000;1166.000;19.400
1519.250; 0.000;15.220;0.000;0.000;66.800;4.000;1166.000;19.400
1519.500; 0.000;15.220;0.000;0.000;66.600;4.000;1166.000;19.400
1519.750; 0.000;15.220;0.000;0.000;66.300;4.000;1166.000;19.400
1520.000; 0.000;15.220;0.000;0.000;66.200;4.000;1166.000;19.400
1520.250; 0.000;15.220;0.000;0.000;66.300;4.000;1167.000;19.400
1520.500; 0.000;15.220;0.000;0.000;66.400;4.000;1166.000;19.400
1520.750; 0.000;15.220;0.000;0.000;66.600;4.000;1166.000;19.400
1521.000; 0.000;15.220;0.000;0.000;66.700;4.000;1167.000;19.400
1521.250; 0.000;15.220;0.000;0.000;66.800;4.000;1166.000;19.400
1521.500; 0.000;15.220;0.000;0.000;66.900;4.000;1166.000;19.400
1521.750; 0.000;15.220;0.000;0.000;67.000;4.000;1166.000;19.400
1522.000; 0.000;15.220;0.000;0.000;67.000;4.000;1167.000;19.400
1522.250; 0.000;15.220;0.000;0.000;67.100;4.000;1166.000;19.400
1522.500; 0.000;15.220;0.000;0.000;67.200;4.000;1166.000;19.400
1522.750; 0.000;15.220;0.000;0.000;67.200;4.000;1166.000;19.400
1523.000; 0.000;15.220;0.000;0.000;67.200;4.000;1166.000;19.400
1523.250; 0.000;15.220;0.000;0.000;67.300;4.000;1167.000;19.400
1523.500; 0.000;15.220;0.000;0.000;67.300;4.000;1166.000;19.400
1523.750; 0.000;15.220;0.000;0.000;67.300;4.000;1167.000;19.400
1524.000; 0.000;15.220;0.000;0.000;67.200;4.000;1166.000;19.400
1524.250; 0.000;15.220;0.000;0.000;67.100;4.000;1167.000;19.400
1524.500; 0.000;15.220;0.000;0.000;67.100;4.000;1167.000;19.400
1524.750; 0.000;15.220;0.000;0.000;67.000;4.000;1165.000;19.400
1525.000; 0.000;15.220;0.000;0.000;66.700;4.000;1166.000;19.400
1525.250; 0.000;15.220;0.000;0.000;66.500;4.000;1166.000;19.400
1525.500; 0.000;15.220;0.000;0.000;66.200;4.000;1167.000;19.400
1525.750; 0.000;15.220;0.000;0.000;65.800;4.000;1166.000;19.400
1526.000; 0.000;15.220;0.000;0.000;65.500;4.000;1166.000;19.400
1526.250; 0.000;15.220;0.000;0.000;65.200;4.000;1166.000;19.400
1526.500; 0.000;15.220;0.000;0.000;64.900;4.000;1166.000;19.400
1526.750; 0.000;15.220;0.000;0.000;64.700;4.000;1166.000;19.400
1527.000; 0.000;15.220;0.000;0.000;64.500;4.000;1165.000;19.400
1527.250; 0.000;15.220;0.000;0.000;64.300;4.000;1167.000;19.400
1527.500; 0.000;15.220;0.000;0.000;64.300;4.000;1166.000;19.400
1527.750; 0.000;15.220;0.000;0.000;64.300;4.000;1166.000;19.400
1528.000; 0.000;15.220;0.000;0.000;64.400;4.000;1166.000;19.400
1528.250; 0.000;15.220;0.000;0.000;64.600;4.000;1167.000;19.400
1528.500; 0.000;15.220;0.000;0.000;64.700;4.000;1167.000;19.400
1528.750; 0.000;15.220;0.000;0.000;64.900;4.000;1166.000;19.400
1529.000; 0.000;15.230;0.000;0.000;65.000;4.000;1166.000;19.400
1529.250; 0.000;15.230;0.000;0.000;65.000;4.000;1166.000;19.400
1529.500; 0.000;15.230;0.000;0.000;65.100;4.000;1167.000;19.400
1529.750; 0.000;15.230;0.000;0.000;65.100;4.000;1165.000;19.400
1530.000; 0.000;15.230;0.000;0.000;65.100;4.000;1166.000;19.400
1530.250; 0.000;15.230;0.000;0.000;65.100;4.000;1166.000;19.400
1530.500; 0.000;15.230;0.000;0.000;65.100;4.000;1166.000;19.400
1530.750; 0.000;15.230;0.000;0.000;65.000;4.000;1166.000;19.400
1531.000; 0.000;15.230;0.000;0.000;64.900;4.000;1166.000;19.400
1531.250; 0.000;15.230;0.000;0.000;64.700;4.000;1167.000;19.400
1531.500; 0.000;15.230;0.000;0.000;64.400;4.000;1166.000;19.400
1531.750; 0.000;15.230;0.000;0.000;64.100;4.000;1166.000;19.400
1532.000; 0.000;15.230;0.000;0.000;63.800;4.000;1166.000;19.400
1532.250; 0.000;15.230;0.000;0.000;63.500;4.000;1167.000;19.400
1532.500; 0.000;15.230;0.000;0.000;63.200;4.000;1166.000;19.400
1532.750; 0.000;15.230;0.000;0.000;62.900;4.000;1167.000;19.400
1533.000; 0.000;15.230;0.000;0.000;62.500;4.000;1166.000;19.400
1533.250; 0.000;15.230;0.000;0.000;62.100;4.000;1166.000;19.400
1533.500; 0.000;15.230;0.000;0.000;61.700;4.000;1166.000;19.400
1533.750; 0.000;15.230;0.000;0.000;61.200;4.000;1166.000;19.400
