;;;;;;;;;;;;;;;;;0;0;0;1;1;1;4;4;7;8;8;8;8;8;8;16;17;18;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;CURRENT F1678;CURRENT F1678;CURRENT F1678;VARIO F1712;VARIO F1712;TEMPERATURE SENSOR;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;CURRENT;VOLTAGE;CAPACITY;ALTITUDE;VARIOMETER;TEMPERATURE;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;TEMPERATURE;TEMPERATURE;TEMPERATURE;
525145;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    38;   32;  +2,0; 321;  228; 50;   31;  +2,0;N 46:46.3496;E 13:49.7734;  -1;   0;   0;
526178;11,6;-18,5;-134,8;25,1;13,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   32;   0,0; 321;  216; 53;   31;  -0,2;N 46:46.3427;E 13:49.7810;  -1;   0;   0;
527210;10,1;-14,0;-134,8;22,3;3,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    39;   29;  -2,1; 321;  199; 59;   28;  -2,8;N 46:46.3354;E 13:49.7923;  -1;   0;   0;
528244;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   26;  -2,7;   1;  178; 67;   24;  -3,6;N 46:46.3279;E 13:49.8065;  -1;   0;   0;
529278;16,1;-27,8;-134,8;30,1;31,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   23;  -2,4; 321;  162; 73;   22;  -2,6;N 46:46.3220;E 13:49.8182;  -1;   0;   0;
530315;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   22;  -1,1; 321;  143; 77;   21;  -1,1;N 46:46.3134;E 13:49.8357;  -1;   0;   0;
531348;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   24;   0,0; 321;  137; 75;   23;  +1,8;N 46:46.3057;E 13:49.8483;  -1;   0;   0;
532382;16,1;-11,8;-134,8;21,1;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   27;  +2,8; 321;  138; 69;   26;  +3,4;N 46:46.2986;E 13:49.8569;  -1;   0;   0;
533415;16,1;-7,6;-134,8;14,4;-1,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   31;  +3,1;   1;  149; 60;   30;  +3,3;N 46:46.2887;E 13:49.8645;  -1;   0;   0;
534450;16,1;-1,9;-134,8;6,2;-4,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   33;  +2,3; 321;  159; 55;   33;  +2,6;N 46:46.2819;E 13:49.8668;  -1;   0;   0;
535484;16,1;-4,8;-134,8;10,3;-3,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    39;   34;   0,0; 321;  173; 52;   33;  +0,8;N 46:46.2743;E 13:49.8666;  -1;   0;   0;
536515;12,9;-11,6;-134,8;21,0;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    39;   32;  -1,4; 321;  186; 52;   32;  -1,7;N 46:46.2673;E 13:49.8649;  -1;   0;   0;
537549;16,1;-6,4;-134,8;12,8;-2,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   29;  -2,6;   1;  205; 55;   28;  -3,3;N 46:46.2570;E 13:49.8620;  -1;   0;   0;
538585;16,1;-11,8;-134,8;20,8;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   27;  -1,8; 321;  224; 59;   25;  -2,1;N 46:46.2468;E 13:49.8600;  -1;   0;   0;
539619;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   26;   0,0; 321;  240; 60;   25;  -0,8;N 46:46.2374;E 13:49.8596;  -1;   0;   0;
540650;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   26;   0,0; 321;  256; 60;   25;   0,0;N 46:46.2282;E 13:49.8612;  -1;   0;   0;
541680;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   27;   0,0; 321;  271; 58;   25;  +0,8;N 46:46.2186;E 13:49.8651;  -1;   0;   0;
542713;16,1;-11,9;-134,8;21,3;0,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   27;   0,0;   1;  285; 57;   26;  +0,8;N 46:46.2098;E 13:49.8708;  -1;   0;   0;
543745;16,2;-18,9;-134,8;24,7;12,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    39;   27;   0,0; 321;  296; 56;   27;  +0,4;N 46:46.2033;E 13:49.8765;  -1;   0;   0;
544776;16,1;-18,9;-134,8;24,6;11,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    39;   28;   0,0; 321;  308; 55;   27;   0,0;N 46:46.1960;E 13:49.8841;  -1;   0;   0;
545808;16,1;-21,3;-134,8;26,2;17,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    39;   27;  -1,0; 321;  318; 55;   26;  -1,0;N 46:46.1901;E 13:49.8906;  -1;   0;   0;
546842;7,7;-18,6;-134,8;22,9;5,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    39;   24;  -2,1; 321;  332; 56;   22;  -2,9;N 46:46.1824;E 13:49.8978;  -1;   0;   0;
547877;-1,8;-23,5;-134,8;22,0;0,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    39;   21;  -2,9;   1;  346; 56;   20;  -2,8;N 46:46.1751;E 13:49.9021;  -1;   0;   0;
548910;-6,7;-19,3;-134,8;16,4;-2,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   18;  -2,9; 321;  364; 58;   16;  -3,6;N 46:46.1651;E 13:49.9033;  -1;   0;   0;
549945;-7,0;-8,3;-134,8;-3,4;-7,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    39;   15;  -2,4; 321;  378; 57;   13;  -2,9;N 46:46.1574;E 13:49.8941;  -1;   0;   0;
550980;-5,1;-5,4;-134,8;-6,0;-8,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   13;  -2,1; 321;  384; 61;   11;  -1,4;N 46:46.1547;E 13:49.8771;  -1;   0;   0;
552016;16,1;-11,5;-134,8;20,5;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   12;   0,0; 321;  379; 63;   11;  -0,8;N 46:46.1591;E 13:49.8626;  -1;   0;   0;
553046;13,7;-11,8;-134,8;20,8;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   13;   0,0;   1;  367; 65;   12;  +1,0;N 46:46.1688;E 13:49.8481;  -1;   0;   0;
554076;12,4;-2,8;-134,8;6,8;-4,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    39;   14;   0,0; 321;  350; 74;   13;  +0,8;N 46:46.1818;E 13:49.8368;  -1;   0;   0;
555107;16,1;-4,3;-134,8;9,5;-3,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   14;   0,0; 321;  330; 79;   13;   0,0;N 46:46.1950;E 13:49.8311;  -1;   0;   0;
556137;16,1;-11,3;-134,8;20,1;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   13;   0,0; 321;  309; 83;   12;  -0,5;N 46:46.2083;E 13:49.8293;  -1;   0;   0;
557167;16,1;1,5;-134,8;0,7;-5,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   13;   0,0; 321;  284; 84;   11;  -0,8;N 46:46.2226;E 13:49.8307;  -1;   0;   0;
558199;16,1;-2,1;-134,8;6,1;-4,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    39;   11;  -1,0;   1;  261; 85;   10;  -1,1;N 46:46.2346;E 13:49.8343;  -1;   0;   0;
559231;16,1;-11,6;-134,8;20,8;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    39;   11;   0,0; 321;  233; 86;    9;  -1,2;N 46:46.2485;E 13:49.8406;  -1;   0;   0;
560264;16,1;4,9;-134,8;-4,6;-7,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,2;  5,7;    40;   10;   0,0; 321;  206; 87;    8;  -0,9;N 46:46.2612;E 13:49.8470;  -1;   0;   0;
561294;16,1;-11,6;-134,8;20,7;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    40;    9;   0,0; 321;  179; 87;    8;  -0,5;N 46:46.2739;E 13:49.8539;  -1;   0;   0;
562324;16,1;-7,1;-134,8;14,7;-1,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    40;    9;   0,0; 321;  150; 88;    7;  -0,5;N 46:46.2879;E 13:49.8615;  -1;   0;   0;
563355;15,5;-5,1;-134,8;10,9;-2,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    40;    8;  -1,0;   1;  121; 88;    6;  -0,8;N 46:46.3021;E 13:49.8686;  -1;   0;   0;
564388;12,8;2,4;-134,8;1,9;-5,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    40;    7;   0,0; 320;   94; 89;    6;  -0,6;N 46:46.3153;E 13:49.8746;  -1;   0;   0;
565419;3,0;-14,0;-134,8;22,6;3,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    40;    7;   0,0; 320;   67; 90;    5;  -0,8;N 46:46.3289;E 13:49.8796;  -1;   0;   0;
566449;16,1;-1,2;-134,8;5,1;-4,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    40;    6;   0,0; 320;   44; 90;    4;  -0,6;N 46:46.3428;E 13:49.8808;  -1;   0;   0;
567480;5,4;-12,1;-134,8;21,4;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    40;    6;   0,0; 320;   35; 86;    4;   0,0;N 46:46.3568;E 13:49.8768;  -1;   0;   0;
568512;6,2;-14,1;-134,8;22,6;3,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,0;  5,7;    40;    6;   0,0; 320;   52; 80;    5;  +0,2;N 46:46.3683;E 13:49.8677;  -1;   0;   0;
569543;7,1;-11,2;-134,8;20,5;0,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,0;  5,7;    40;    6;   0,0; 320;   74; 76;    4;  -0,6;N 46:46.3754;E 13:49.8572;  -1;   0;   0;
570574;7,9;-17,0;-134,8;23,7;7,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    40;    5;   0,0; 320;  101; 72;    3;  -0,7;N 46:46.3802;E 13:49.8436;  -1;   0;   0;
571609;16,1;-11,9;-134,8;21,1;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    40;    4;  -1,1; 320;  125; 69;    2;  -1,1;N 46:46.3820;E 13:49.8305;  -1;   0;   0;
572640;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    40;    3;   0,0;   1;  156; 67;    2;  -0,1;N 46:46.3807;E 13:49.8129;  -1;   0;   0;
573670;12,2;-12,2;-134,8;21,6;0,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    40;    4;   0,0; 320;  181; 65;    2;  +0,5;N 46:46.3767;E 13:49.7983;  -1;   0;   0;
574700;7,6;-12,6;-134,8;21,7;0,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    40;    3;   0,0; 320;  198; 62;    2;  -0,6;N 46:46.3700;E 13:49.7879;  -1;   0;   0;
575730;7,6;-11,9;-134,8;21,4;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    40;    3;   0,0; 320;  211; 61;    1;  -1,0;N 46:46.3612;E 13:49.7808;  -1;   0;   0;
576761;16,1;-17,6;-134,8;23,8;9,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    40;    2;   0,0; 320;  218; 61;    1;  +0,3;N 46:46.3502;E 13:49.7775;  -1;   0;   0;
577793;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    40;    5;  +1,9;   1;  218; 60;    3;  +2,0;N 46:46.3410;E 13:49.7791;  -1;   0;   0;
578829;16,1;-8,8;-134,8;15,8;-1,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    40;    7;  +2,1; 320;  214; 58;    6;  +2,4;N 46:46.3310;E 13:49.7836;  -1;   0;   0;
579863;13,7;2,1;-134,8;0,4;-5,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    40;    9;  +1,8; 320;  206; 56;    8;  +1,9;N 46:46.3226;E 13:49.7907;  -1;   0;   0;
580898;11,2;11,9;-134,8;0,9;-6,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    40;   10;   0,0; 320;  196; 56;    9;  +1,1;N 46:46.3171;E 13:49.7989;  -1;   0;   0;
581928;7,1;0,0;-134,8;22,2;2,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    40;   10;   0,0; 320;  180; 59;    8;  -0,8;N 46:46.3121;E 13:49.8118;  -1;   0;   0;
582960;6,8;1,2;-134,8;26,6;18,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    40;    8;  -2,1;   1;  163; 63;    6;  -2,1;N 46:46.3105;E 13:49.8236;  -1;   0;   0;
583995;-5,2;5,4;-134,8;21,7;0,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    40;    2;  -4,3; 319;  130; 76;    0;  -5,2;N 46:46.3128;E 13:49.8444;  -1;   0;   0;
585029;-11,9;-1,3;-134,8;21,4;0,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    40;   -1;  -4,4; 319;   92; 88; 6380;  -4,8;N 46:46.3235;E 13:49.8632;  -1;   0;   0;
586064;-8,8;-3,6;-134,8;22,2;0,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    40;   -3;  -1,1; 319;16380; 89; 6379;  -0,8;N 46:46.3386;E 13:49.8735;  -1;   0;   0;
587096;16,1;-26,5;-134,8;29,2;28,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    40;    0;  +2,1; 319;16379; 80; 6381;  +2,8;N 46:46.3490;E 13:49.8713;  -1;   0;   0;
588129;16,1;-17,3;-134,8;23,2;6,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,2;  5,7;    40;    3;  +3,5;   1;16381; 68;    2;  +4,6;N 46:46.3588;E 13:49.8593;  -1;   0;   0;
589165;8,9;-8,0;-134,8;15,2;-1,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;    5;  +1,8; 324;   93; 65;    4;  +2,0;N 46:46.3643;E 13:49.8449;  -1;   0;   0;
590197;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;    5;   0,0; 324;  118; 64;    4;  -0,1;N 46:46.3673;E 13:49.8316;  -1;   0;   0;
591229;10,3;-16,7;-134,8;23,5;7,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    41;    5;   0,0; 324;  142; 62;    3;  -0,7;N 46:46.3679;E 13:49.8183;  -1;   0;   0;
592261;16,1;-11,8;-134,8;21,1;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;    4;  -1,1; 324;  163; 60;    2;  -1,4;N 46:46.3667;E 13:49.8069;  -1;   0;   0;
593296;13,2;-10,9;-134,8;19,8;0,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    41;    2;  -2,1;   1;  187; 58;    0;  -1,7;N 46:46.3627;E 13:49.7941;  -1;   0;   0;
594330;8,2;-11,9;-134,8;21,4;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;   -1;  -2,5; 324;  208; 58; 6382;  -2,9;N 46:46.3563;E 13:49.7825;  -1;   0;   0;
595366;15,3;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    41;   -3;  -2,0; 324;16383; 60; 6379;  -2,4;N 46:46.3486;E 13:49.7739;  -1;   0;   0;
596399;16,1;-11,2;-134,8;20,2;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;   -3;   0,0; 324;16380; 61; 6379;  -0,2;N 46:46.3396;E 13:49.7683;  -1;   0;   0;
597429;16,1;-1,9;-134,8;5,8;-4,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    41;   -1;  +1,8; 324;16380; 59; 6381;  +2,1;N 46:46.3294;E 13:49.7649;  -1;   0;   0;
598462;16,1;-8,5;-134,8;16,4;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;    2;  +2,5; 324;16383; 57;    0;  +3,1;N 46:46.3197;E 13:49.7634;  -1;   0;   0;
599495;14,9;-11,8;-134,8;21,1;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;    3;  +1,7; 324;  259; 55;    1;  +2,3;N 46:46.3137;E 13:49.7635;  -1;   0;   0;
600529;8,6;-14,4;-134,8;22,9;4,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;    3;   0,0; 324;  259; 52;    1;  -0,6;N 46:46.3033;E 13:49.7677;  -1;   0;   0;
601563;15,8;-7,4;-134,8;13,8;-2,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;    1;  -1,5; 324;  254; 53;    0;  -1,9;N 46:46.2954;E 13:49.7751;  -1;   0;   0;
602596;3,0;-8,2;-134,8;19,9;0,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,0;  5,7;    41;    0;  -2,1;   1;  244; 56; 6381;  -2,5;N 46:46.2895;E 13:49.7850;  -1;   0;   0;
603630;16,1;-1,9;-134,8;5,4;-4,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    41;   -3;  -2,2; 324;16382; 62; 6379;  -2,5;N 46:46.2845;E 13:49.7992;  -1;   0;   0;
604665;8,0;-12,1;-134,8;21,3;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    41;   -4;  -1,5; 324;16380; 68; 6377;  -1,6;N 46:46.2819;E 13:49.8132;  -1;   0;   0;
605705;5,8;-2,2;-134,8;21,1;0,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    41;   -6;  -1,4; 324;16378; 73; 6376;  -1,3;N 46:46.2810;E 13:49.8295;  -1;   0;   0;
606740;4,5;-3,9;-134,8;21,4;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;   -7;  -1,2; 324;16376; 78; 6374;  -1,6;N 46:46.2834;E 13:49.8485;  -1;   0;   0;
607773;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    41;   -8;   0,0;   1;16374; 79; 6373;  -0,8;N 46:46.2895;E 13:49.8645;  -1;   0;   0;
608804;16,1;-3,3;-134,8;7,7;-3,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    41;   -7;   0,0; 324;16373; 77; 6374;  +0,8;N 46:46.2992;E 13:49.8784;  -1;   0;   0;
609835;-4,9;-15,9;-134,8;22,9;3,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,2;  5,7;    41;   -6;   0,0; 322;16374; 76; 6375;  +0,9;N 46:46.3096;E 13:49.8880;  -1;   0;   0;
610865;-6,0;-3,6;-134,8;7,9;-4,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;   -7;   0,0; 322;16375; 75; 6375;  +0,2;N 46:46.3210;E 13:49.8939;  -1;   0;   0;
611896;15,5;-24,4;-134,8;27,4;21,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    41;   -5;   0,0; 322;16375; 73; 6377;  +1,2;N 46:46.3327;E 13:49.8950;  -1;   0;   0;
612930;-1,3;-13,1;-134,8;22,3;1,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    41;   -3;  +1,9;   2;16377; 69; 6379;  +2,6;N 46:46.3445;E 13:49.8925;  -1;   0;   0;
613963;0,4;-12,6;-134,8;21,4;0,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;   -2;   0,0; 322;16379; 67; 6380;  +1,3;N 46:46.3533;E 13:49.8882;  -1;   0;   0;
